hole_ID,depth_from,to_depth,rock unit,rock code,rock class
CA32_PLUS_3,389.23,405.38,Granodiorite,gd,Intrusive
CA32_PLUS_4,215.49,218.85,Granodiorite,gd,Intrusive
CA32_PLUS_4,218.85,219.75,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_4,219.75,342.6,Granodiorite,gd,Intrusive
CA32_PLUS_4,342.6,431,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA32_PLUS_4,431,446.23,Granodiorite,gd,Intrusive
CA32_PLUS_5,0,163.07,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,163.07,163.37,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_5,163.37,198.88,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,198.88,199.03,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_5,199.03,210.92,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,210.92,211.07,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_5,211.07,215.19,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,215.19,215.8,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_5,215.8,227.99,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,227.99,228.14,Felsic Undiff,Fels,Felsic Dyke
CA32_PLUS_5,228.14,247.5,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_5,247.5,337.41,Granodiorite,gd,Intrusive
CA32_PLUS_5,337.41,351.74,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA32_PLUS_5,351.74,394.41,Granodiorite,gd,Intrusive
CA32_PLUS_6,0,260.75,Granodiorite,gd,Intrusive
CA32_PLUS_6,260.75,269.44,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
CA32_PLUS_6,269.44,275.05,Granodiorite border phase,gdb,Intrusive
CA32_PLUS_6,275.05,443.18,Granodiorite,gd,Intrusive
CA32_PLUS_8,0,16.46,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,16.46,16.76,Undiff - Faulted,fg,Fault
CA32_PLUS_8,16.76,36.27,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,36.27,36.58,Undiff - Faulted,fg,Fault
CA32_PLUS_8,36.58,108.81,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,108.81,109.12,Undiff - Faulted,fg,Fault
CA32_PLUS_8,109.12,170.69,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,170.69,170.99,Glory Hole volcanics,GHv,Volcanic
CA32_PLUS_8,170.99,176.33,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,176.33,176.78,Monzogranite porphyry,mgp,Intrusive
CA32_PLUS_8,176.78,198.43,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,198.43,198.73,Undiff - Faulted,fg,Fault
CA32_PLUS_8,198.73,254.31,Granodiorite,gd,Intrusive
CA32_PLUS_8,254.31,260.45,Granodiorite porphyry 1,gdp1,Intrusive
CA32_PLUS_8,260.45,281.27,Granodiorite,gd,Intrusive
CA32_PLUS_8,281.27,367.77,Granodiorite porphyry 1,gdp1,Intrusive
CA32_PLUS_8,367.77,369.59,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,369.59,405.5,Granodiorite porphyry 2,gdp2,Intrusive
CA32_PLUS_8,405.5,408.88,Porphyritic quartz diorite,pqd,Intrusive
CA32_PLUS_8,408.88,421.84,Granodiorite,gd,Intrusive
CA34_PLUS_2,0,237.13,Granodiorite,gd,Intrusive
CA34_PLUS_2,237.13,263.65,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA34_PLUS_2,263.65,278.6,Granodiorite,gd,Intrusive
CA34_PLUS_3,0,171.3,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_3,171.3,174.04,Undiff - Faulted,fg,Fault
CA34_PLUS_3,174.04,201.17,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_3,201.17,203.3,Undiff - Faulted,fg,Fault
CA34_PLUS_3,203.3,217.93,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_3,217.93,227.38,Breccia undiff,bx,Breccia
CA34_PLUS_3,227.38,229.51,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_3,229.51,239.27,Breccia undiff,bx,Breccia
CA34_PLUS_3,239.27,239.88,Granodiorite porphyry undiff,gdp,Intrusive
CA34_PLUS_3,239.88,245.97,Breccia undiff,bx,Breccia
CA34_PLUS_3,245.97,249.02,Breccia undiff,bx,Breccia
CA34_PLUS_3,249.02,251.77,Void,Void,Void
CA34_PLUS_3,251.77,252.68,Breccia undiff,bx,Breccia
CA34_PLUS_3,252.68,263.35,Breccia undiff,bx,Breccia
CA34_PLUS_3,263.35,287.73,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_4,0,223.23,Granodiorite,gd,Intrusive
CA34_PLUS_4,223.23,223.79,Monzogranite porphyry,mgp,Intrusive
CA34_PLUS_4,223.79,236.91,Granodiorite,gd,Intrusive
CA34_PLUS_4,236.91,272.81,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA34_PLUS_4,272.81,290.78,Granodiorite,gd,Intrusive
CA34_PLUS_4A,0,220.22,Granodiorite,gd,Intrusive
CA34_PLUS_4A,220.22,246.89,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
CA34_PLUS_4A,246.89,270.36,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA34_PLUS_4A,270.36,297.18,Granodiorite,gd,Intrusive
CA34_PLUS_7,0,90.37,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_7,90.37,90.83,Undiff - Faulted,fg,Fault
CA34_PLUS_7,90.83,172.21,Porphyritic quartz diorite,pqd,Intrusive
CA34_PLUS_7,172.21,238.96,Granodiorite,gd,Intrusive
CA34_PLUS_7,238.96,263.35,Monzogranite porphyry,mgp,Intrusive
CA34_PLUS_7,263.35,276.45,Granodiorite porphyry 1,gdp1,Intrusive
CA34_PLUS_7,276.45,278.28,Granodiorite porphyry 2,gdp2,Intrusive
CA34_PLUS_7,278.28,351.43,Granodiorite,gd,Intrusive
CA35_5_PLUS_1,212.9,213.67,Granodiorite porphyry undiff,gdp,Intrusive
CA35_5_PLUS_1,213.67,216.26,Breccia undiff,bx,Breccia
CA35_5_PLUS_1,216.26,219.3,Granodiorite porphyry undiff,gdp,Intrusive
CA35_5_PLUS_1,219.3,226.01,Breccia undiff,bx,Breccia
CA35_5_PLUS_1,226.01,227.08,Granodiorite porphyry undiff,gdp,Intrusive
CA35_5_PLUS_1,227.08,232.26,Breccia undiff,bx,Breccia
CA35_5_PLUS_1,232.26,254.2,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_1,0,174.041,Granodiorite,gd,Intrusive
CA35_5_PLUS_1,174.041,204.67,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA35_5_PLUS_1,204.67,212.9,Breccia undiff,bx,Breccia
CA35_5_PLUS_2,0,188.67,Granodiorite,gd,Intrusive
CA35_5_PLUS_2,188.67,191.41,Granodiorite porphyry 2,gdp2,Intrusive
CA35_5_PLUS_2,191.41,195.53,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
CA35_5_PLUS_2,195.53,195.99,Granodiorite porphyry 2,gdp2,Intrusive
CA35_5_PLUS_2,195.99,199.03,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA35_5_PLUS_2,199.03,201.47,Granodiorite porphyry 2,gdp2,Intrusive
CA35_5_PLUS_2,201.47,207.57,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA35_5_PLUS_2,207.57,226.77,Granodiorite,gd,Intrusive
CA35_5_PLUS_3,0,290.78,Granodiorite,gd,Intrusive
CA35_5_PLUS_4,0,60.96,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,60.96,61.11,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,61.11,102.41,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,102.41,102.57,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,102.57,130.15,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,130.15,131.06,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,131.06,165.2,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,165.2,165.35,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,165.35,185.47,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,185.47,188.21,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,188.21,188.98,Monzogranite porphyry,mgp,Intrusive
CA35_5_PLUS_4,188.98,197.51,Breccia undiff,bx,Breccia
CA35_5_PLUS_4,197.51,202.39,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,202.39,202.54,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,202.54,206.65,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,206.65,207.26,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,207.26,208.18,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,208.18,208.79,Breccia undiff,bx,Breccia
CA35_5_PLUS_4,208.79,210.31,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,210.31,213.36,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,213.36,228.6,Porphyritic quartz diorite,pqd,Intrusive
CA35_5_PLUS_4,228.6,229.21,Undiff - Faulted,fg,Fault
CA35_5_PLUS_4,229.21,260.3,Porphyritic quartz diorite,pqd,Intrusive
CA36_5_PLUS_2,0,160.93,Granodiorite,gd,Intrusive
CA36_5_PLUS_2,160.93,174.35,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA36_5_PLUS_2,174.35,177.7,Granodiorite porphyry 2,gdp2,Intrusive
CA36_5_PLUS_2,177.7,185.93,Granodiorite,gd,Intrusive
CA36_5_PLUS_3,0,171,Granodiorite,gd,Intrusive
CA36_5_PLUS_3,171,178.61,Igneous cemented breccia,Bxi,Breccia
CA36_5_PLUS_3,178.61,188,Granodiorite,gd,Intrusive
CA36_5_PLUS_3,188,190,Granodiorite border phase,gdb,Intrusive
CA36_5_PLUS_3,190,256.64,Granodiorite,gd,Intrusive
CA36_5_PLUS_4,0,29.87,Porphyritic quartz diorite,pqd,Intrusive
CA36_5_PLUS_4,29.87,30.18,Monzogranite porphyry,mgp,Intrusive
CA36_5_PLUS_4,30.18,42.06,Porphyritic quartz diorite,pqd,Intrusive
CA36_5_PLUS_4,42.06,42.21,Undiff - Faulted,fg,Fault
CA36_5_PLUS_4,42.21,98.15,Porphyritic quartz diorite,pqd,Intrusive
CA36_5_PLUS_4,98.15,235.92,Granodiorite,gd,Intrusive
CA36_PLUS_7,0,308.1,Granodiorite,gd,Intrusive
CA36_PLUS_8,169.77,328.88,Granodiorite,gd,Intrusive
CA37_5_PLUS_1,0,39.62,Granodiorite,gd,Intrusive
CA37_5_PLUS_1,39.62,39.93,Monzogranite porphyry,mgp,Intrusive
CA37_5_PLUS_1,39.93,192.94,Granodiorite,gd,Intrusive
CA37_5_PLUS_1,192.94,194.16,Granodiorite porphyry 2,gdp2,Intrusive
CA37_5_PLUS_1,194.16,234.7,Granodiorite,gd,Intrusive
CA37_5_PLUS_1A,0,174.35,Granodiorite,gd,Intrusive
CA37_5_PLUS_2,0,113.69,Granodiorite,gd,Intrusive
CA37_5_PLUS_2,113.69,114.15,Granodiorite porphyry 2,gdp2,Intrusive
CA37_5_PLUS_2,114.15,136.55,Granodiorite,gd,Intrusive
CA37_5_PLUS_2,136.55,155.45,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA37_5_PLUS_2,155.45,160.02,Granodiorite porphyry 2,gdp2,Intrusive
CA37_5_PLUS_2,160.02,185.93,Granodiorite,gd,Intrusive
CA37_5_PLUS_3,0,194.46,Granodiorite,gd,Intrusive
CA38_PLUS_6,0,36.27,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,36.27,36.42,Undiff - Faulted,fg,Fault
CA38_PLUS_6,36.42,48.16,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,48.16,49.07,Undiff - Faulted,fg,Fault
CA38_PLUS_6,49.07,49.99,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,49.99,50.14,Felsic Undiff,Fels,Felsic Dyke
CA38_PLUS_6,50.14,84.73,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,84.73,84.89,Felsic Undiff,Fels,Felsic Dyke
CA38_PLUS_6,84.89,143.87,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,143.87,144.17,Monzogranite porphyry,mgp,Intrusive
CA38_PLUS_6,144.17,148.13,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,148.13,148.44,Monzogranite porphyry,mgp,Intrusive
CA38_PLUS_6,148.44,159.72,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,159.72,196.14,Breccia undiff,bx,Breccia
CA38_PLUS_6,196.14,205.44,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,205.44,207.57,Breccia undiff,bx,Breccia
CA38_PLUS_6,207.57,210.92,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,210.92,211.53,Granodiorite porphyry undiff,gdp,Intrusive
CA38_PLUS_6,211.53,213.82,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,213.82,215.34,Breccia undiff,bx,Breccia
CA38_PLUS_6,215.34,216.71,Not Recorded,NR,Not Recorded
CA38_PLUS_6,216.71,239.12,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_6,239.12,239.42,Undiff - Faulted,fg,Fault
CA38_PLUS_6,239.42,283.46,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_7,0,43.59,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_7,43.59,43.89,Undiff - Faulted,fg,Fault
CA38_PLUS_7,43.89,71.93,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_7,71.93,72.54,Undiff - Faulted,fg,Fault
CA38_PLUS_7,72.54,149.05,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_7,149.05,182.73,Breccia undiff,bx,Breccia
CA38_PLUS_7,182.73,184.1,Undiff - Faulted,fg,Fault
CA38_PLUS_7,184.1,188.37,Porphyritic quartz diorite,pqd,Intrusive
CA38_PLUS_7,188.37,197.21,Granodiorite porphyry undiff,gdp,Intrusive
CA40_PLUS_6,44.81,112.47,Granodiorite,gd,Intrusive
CA40_PLUS_6,112.47,117.65,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_6,117.65,149.35,Granodiorite,gd,Intrusive
CA40_PLUS_7,0,52.43,Granodiorite,gd,Intrusive
CA40_PLUS_7,52.43,56.7,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_7,56.7,67.82,Granodiorite,gd,Intrusive
CA40_PLUS_7,67.82,68.73,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_7,68.73,72.85,Granodiorite,gd,Intrusive
CA40_PLUS_7,72.85,110.34,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_7,110.34,111.86,Granodiorite,gd,Intrusive
CA40_PLUS_7,111.86,115.98,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_7,115.98,135.64,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA40_PLUS_7,135.64,146.3,Granodiorite,gd,Intrusive
CA40_PLUS_7,146.3,152.1,Granodiorite porphyry 1,gdp1,Intrusive
CA40_PLUS_8,0,49.07,Granodiorite,gd,Intrusive
CA40_PLUS_8,49.07,49.99,Monzogranite porphyry,mgp,Intrusive
CA40_PLUS_8,49.07,121.92,Granodiorite,gd,Intrusive
CA40_PLUS_8,121.92,122.92,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CA40_PLUS_8,122.92,156.06,Granodiorite,gd,Intrusive
CATECH,0,6.71,Porphyritic quartz diorite,pqd,Intrusive
CATECH,6.71,7.01,Breccia undiff,bx,Breccia
CATECH,7.01,30.78,Porphyritic quartz diorite,pqd,Intrusive
CATECH,30.78,32.61,Monzogranite porphyry,mgp,Intrusive
CATECH,32.61,36.88,Porphyritic quartz diorite,pqd,Intrusive
CATECH,36.88,37.34,Undiff - Faulted,fg,Fault
CATECH,37.34,44.81,Porphyritic quartz diorite,pqd,Intrusive
CATECH,44.81,48.16,Monzogranite porphyry,mgp,Intrusive
CATECH,48.16,49.38,Undiff - Faulted,fg,Fault
CATECH,49.38,51.66,Porphyritic quartz diorite,pqd,Intrusive
CATECH,51.66,52.27,Undiff - Faulted,fg,Fault
CATECH,52.27,53.64,Porphyritic quartz diorite,pqd,Intrusive
CATECH,53.64,55.17,Undiff - Faulted,fg,Fault
CATECH,55.17,58.98,Porphyritic quartz diorite,pqd,Intrusive
CATECH,58.98,59.13,Undiff - Faulted,fg,Fault
CATECH,59.13,64.62,Porphyritic quartz diorite,pqd,Intrusive
CATECH,64.62,65.23,Undiff - Faulted,fg,Fault
CATECH,65.23,90.98,Porphyritic quartz diorite,pqd,Intrusive
CATECH,90.98,106.68,Breccia undiff,bx,Breccia
CATECH,106.68,149.05,Cement-rich breccia,Bxce,Breccia
CATECH,149.05,180.75,Breccia undiff,bx,Breccia
CATECH,180.75,189.59,Porphyritic quartz diorite,pqd,Intrusive
CATECH,189.59,189.89,Granodiorite porphyry undiff,gdp,Intrusive
CATECH,189.89,191.41,Porphyritic quartz diorite,pqd,Intrusive
CATECH,191.41,191.72,Monzogranite porphyry,mgp,Intrusive
CATECH,191.72,192.02,Porphyritic quartz diorite,pqd,Intrusive
CATECH,192.02,193.85,Breccia undiff,bx,Breccia
CATECH,193.85,196.75,Granodiorite porphyry undiff,gdp,Intrusive
CATECH,196.75,198.12,Breccia undiff,bx,Breccia
CATECH,198.12,198.73,Porphyritic quartz diorite,pqd,Intrusive
CATECH,198.73,199.64,Breccia undiff,bx,Breccia
CATECH,199.64,203.91,Porphyritic quartz diorite,pqd,Intrusive
CATECH,203.91,225.25,Breccia undiff,bx,Breccia
CATECH,225.25,225.86,Undiff - Faulted,fg,Fault
CATECH,225.86,231.95,Breccia undiff,bx,Breccia
CATECH,231.95,233.78,Cement-rich breccia,Bxce,Breccia
CATECH,233.78,243.23,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
CATECH,243.23,288.95,Granodiorite,gd,Intrusive
CB-1,0,4.42,Not Recorded,NR,Not Recorded
CB-1,4.42,86.87,Porphyritic quartz diorite,pqd,Intrusive
CB-1,86.87,89.61,Not Recorded,NR,Not Recorded
CB-1,89.61,147.22,Porphyritic quartz diorite,pqd,Intrusive
CC-01,0,103.63,Granodiorite,gd,Intrusive
CC-02,0,3.05,Not Recorded,NR,Not Recorded
CC-02,3.05,153.92,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,153.92,155.14,Undiff - Faulted,fg,Fault
CC-02,155.14,345.95,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,345.95,347.17,Undiff - Faulted,fg,Fault
CC-02,347.17,377.34,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,377.34,378.56,Undiff - Faulted,fg,Fault
CC-02,378.56,381.61,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,381.61,382.22,Undiff - Faulted,fg,Fault
CC-02,382.22,462.38,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,462.38,464.21,Porphyritic quartz diorite,pqd,Intrusive
CC-02,464.21,571.5,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,571.5,705.61,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,705.61,708.05,Glory Hole volcanics,GHv,Volcanic
CC-02,708.05,717.5,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,717.5,742.8,Porphyritic quartz diorite,pqd,Intrusive
CC-02,742.8,751.03,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,751.03,767.49,Porphyritic quartz diorite,pqd,Intrusive
CC-02,767.49,771.15,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,771.15,775.72,Porphyritic quartz diorite,pqd,Intrusive
CC-02,775.72,778.77,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,778.77,793.85,Porphyritic quartz diorite,pqd,Intrusive
CC-02,793.85,797.05,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,797.05,812.29,Porphyritic quartz diorite,pqd,Intrusive
CC-02,812.29,957.99,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,957.99,975.36,Porphyritic quartz diorite,pqd,Intrusive
CC-02,975.36,1026.26,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,1026.26,1049.12,Porphyritic quartz diorite,pqd,Intrusive
CC-02,1049.12,1051.56,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,1051.56,1067.72,Porphyritic quartz diorite,pqd,Intrusive
CC-02,1067.72,1081.43,Granodiorite porphyry undiff,gdp,Intrusive
CC-02,1081.43,1114.35,Porphyritic quartz diorite,pqd,Intrusive
CC-02,1114.35,1134.16,Granodiorite porphyry undiff,gdp,Intrusive
CC-03,0,3.05,Not Recorded,NR,Not Recorded
CC-03,3.05,21.95,Granodiorite porphyry undiff,gdp,Intrusive
CC-03,21.95,60.66,Glory Hole volcanics,GHv,Volcanic
CC-03,60.66,183.79,Granodiorite porphyry undiff,gdp,Intrusive
CC-03,183.79,192.94,Glory Hole volcanics,GHv,Volcanic
CC-03,192.94,194.46,Undiff - Faulted,fg,Fault
CC-03,194.46,236.53,Porphyritic quartz diorite,pqd,Intrusive
CC-03,236.53,289.26,Glory Hole volcanics,GHv,Volcanic
CC-03,289.26,303.28,Porphyritic quartz diorite,pqd,Intrusive
CC-03,303.28,308.76,Glory Hole volcanics,GHv,Volcanic
CC-03,308.76,314.55,Granodiorite porphyry undiff,gdp,Intrusive
CC-03,314.55,455.07,Porphyritic quartz diorite,pqd,Intrusive
CC-03,455.07,457.51,Not Recorded,NR,Not Recorded
CC-03,457.51,530.66,Porphyritic quartz diorite,pqd,Intrusive
CC-03,530.66,542.85,Granodiorite porphyry undiff,gdp,Intrusive
CC-03,542.85,577.6,Glory Hole volcanics,GHv,Volcanic
CC-04,0,3.05,Not Recorded,NR,Not Recorded
CC-04,3.05,45.11,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,45.11,61.57,Breccia undiff,bx,Breccia
CC-04,61.57,78.64,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,78.64,85.95,Porphyritic quartz diorite,pqd,Intrusive
CC-04,85.95,123.44,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,123.44,162.46,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,162.46,217.02,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,217.02,257.86,Porphyritic quartz diorite,pqd,Intrusive
CC-04,257.86,287.12,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,287.12,301.75,Igneous cemented breccia,Bxi,Breccia
CC-04,301.75,304.8,Porphyritic quartz diorite,pqd,Intrusive
CC-04,304.8,309.07,Felsic Undiff,Fels,Felsic Dyke
CC-04,309.07,329.18,Porphyritic quartz diorite,pqd,Intrusive
CC-04,329.18,353.57,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,353.57,372.16,Glory Hole volcanics,GHv,Volcanic
CC-04,372.16,451.41,Porphyritic quartz diorite,pqd,Intrusive
CC-04,451.41,497.13,Granodiorite porphyry undiff,gdp,Intrusive
CC-04,497.13,524.56,Igneous cemented breccia,Bxi,Breccia
CC-04,524.56,549.56,Breccia undiff,bx,Breccia
CC-04,549.56,672.09,Igneous cemented breccia,Bxi,Breccia
CC-04,672.09,1159.16,Porphyritic quartz diorite,pqd,Intrusive
CC-05,0,3.05,Not Recorded,NR,Not Recorded
CC-05,3.05,142.95,Glory Hole volcanics,GHv,Volcanic
CC-05,142.95,151.18,Granodiorite porphyry undiff,gdp,Intrusive
CC-05,151.18,415.75,Glory Hole volcanics,GHv,Volcanic
CC-05,415.75,417.58,Granodiorite porphyry undiff,gdp,Intrusive
CC-05,417.58,425.2,Glory Hole volcanics,GHv,Volcanic
CC-05,425.2,441.05,Glory Hole volcanics,GHv,Volcanic
CC-05,441.05,441.96,Undiff - Faulted,fg,Fault
CC-05,441.96,443.18,Glory Hole volcanics,GHv,Volcanic
CC-05,443.18,443.79,Undiff - Faulted,fg,Fault
CC-05,443.79,515.11,Glory Hole volcanics,GHv,Volcanic
CC-05,515.11,524.41,Granodiorite porphyry undiff,gdp,Intrusive
CC-05,524.41,532.79,Glory Hole volcanics,GHv,Volcanic
CC-05,532.79,619.66,Porphyritic quartz diorite,pqd,Intrusive
CC-05,619.66,635.81,Glory Hole volcanics,GHv,Volcanic
CC-05,635.81,746.76,Porphyritic quartz diorite,pqd,Intrusive
CC-05,746.76,749.2,Granodiorite porphyry undiff,gdp,Intrusive
CC-05,749.2,762,Porphyritic quartz diorite,pqd,Intrusive
CC-06,0,3.05,Not Recorded,NR,Not Recorded
CC-06,3.05,9.14,Glory Hole volcanics,GHv,Volcanic
CC-06,9.14,32.92,Granodiorite porphyry undiff,gdp,Intrusive
CC-06,32.92,49.99,Breccia undiff,bx,Breccia
CC-06,49.99,129.24,Glory Hole volcanics,GHv,Volcanic
CC-06,129.24,148.9,Breccia undiff,bx,Breccia
CC-06,148.9,220.98,Glory Hole volcanics,GHv,Volcanic
CC-06,220.98,258.78,Granodiorite porphyry undiff,gdp,Intrusive
CC-06,258.78,288.04,Glory Hole volcanics,GHv,Volcanic
CC-06,288.04,325.83,Breccia undiff,bx,Breccia
CC-06,325.83,346.25,Glory Hole volcanics,GHv,Volcanic
CC-06,346.25,572.42,Porphyritic quartz diorite,pqd,Intrusive
CC-06,572.42,601.98,Igneous cemented breccia,Bxi,Breccia
CC-06,601.98,621.18,Glory Hole volcanics,GHv,Volcanic
CC-06,621.18,702.26,Igneous cemented breccia,Bxi,Breccia
CC-06,702.26,979.63,Porphyritic quartz diorite,pqd,Intrusive
CC-06,979.63,1077.47,Breccia undiff,bx,Breccia
CC-06,1077.47,1207.32,Porphyritic quartz diorite,pqd,Intrusive
CC-07,0,3.05,Not Recorded,NR,Not Recorded
CC-07,3.05,296.88,Porphyritic quartz diorite,pqd,Intrusive
CC-07,296.88,298.4,Undiff - Faulted,fg,Fault
CC-07,298.4,373.38,Porphyritic quartz diorite,pqd,Intrusive
CC-07,373.38,373.53,Undiff - Faulted,fg,Fault
CC-07,373.53,379.17,Porphyritic quartz diorite,pqd,Intrusive
CC-07,379.17,379.32,Undiff - Faulted,fg,Fault
CC-07,379.32,441.35,Porphyritic quartz diorite,pqd,Intrusive
CC-07,441.35,442.27,Felsic Undiff,Fels,Felsic Dyke
CC-07,442.27,447.75,Porphyritic quartz diorite,pqd,Intrusive
CC-07,447.75,448.36,Felsic Undiff,Fels,Felsic Dyke
CC-07,448.36,465.43,Porphyritic quartz diorite,pqd,Intrusive
CC-07,465.43,466.34,Felsic Undiff,Fels,Felsic Dyke
CC-07,466.34,594.06,Porphyritic quartz diorite,pqd,Intrusive
CC-07,594.06,594.67,Undiff - Faulted,fg,Fault
CC-07,594.67,706.83,Porphyritic quartz diorite,pqd,Intrusive
CC-07,706.83,715.06,Undiff - Faulted,fg,Fault
CC-07,715.06,731.52,Porphyritic quartz diorite,pqd,Intrusive
CC-07,731.52,733.05,Undiff - Faulted,fg,Fault
CC-07,733.05,762,Porphyritic quartz diorite,pqd,Intrusive
CC-08,0,2.74,Not Recorded,NR,Not Recorded
CC-08,2.74,99.67,Granodiorite porphyry undiff,gdp,Intrusive
CC-08,99.67,265.18,Granodiorite porphyry undiff,gdp,Intrusive
