hole_ID,depth_from,depth_to,Cu_pct,Mo_pct,Ag_ppm,Au_ppm
AE-2,493.78,496.83,0.25,-0.005,,
AE-2,496.83,499.87,0.24,0.005,,
AE-2,499.87,502.92,0.1,-0.005,,
AE-2,502.92,505.97,0.1,0.005,,
AE-2,505.97,509.02,0.09,0.005,,
AE-2,509.02,512.07,0.12,0.005,,
AE-2,512.07,515.11,0.22,0.005,,
AE-2,515.11,518.16,0.12,0.005,,
AE-2,518.16,520.9,0.1365,0.00057,0.51,
AE-2,520.9,523.95,0.06,0.00032,0.2,
AE-2,523.95,527,0.0501,0.000425,0.23,
AE-2,527,530.05,0.136,0.000445,0.36,
AE-2,530.05,533.1,0.154,0.000705,0.48,
AE-2,533.1,536.14,0.0531,0.00054,0.25,
AE-2,536.14,539.19,0.126,0.000535,0.33,
AE-2,539.19,541.33,0.1305,0.000495,0.57,
AE-2R,0,3.05,0.05,0.001,,
AE-2R,3.05,6.1,0.05,0.002,,
AE-2R,6.1,9.14,0.06,-0.001,,
AE-2R,9.14,12.19,0.07,0.002,,
AE-2R,12.19,15.24,0.18,,,
AE-2R,15.24,18.29,0.05,0.001,,
AE-2R,18.29,21.34,0.05,0.003,,
AE-2R,21.34,24.38,0.06,0.001,,
AE-2R,24.38,27.43,0.07,0.002,,
AE-2R,27.43,30.48,0.81,,,
AE-2R,30.48,33.53,0.05,0.001,,
AE-2R,33.53,36.58,0.02,0.001,,
AE-2R,36.58,39.62,0.07,-0.001,,
AE-2R,39.62,42.67,0.03,-0.001,,
AE-2R,42.67,45.72,1.49,,,
AE-2R,57.91,60.96,0.72,,,
AE-2R,60.96,64.01,0.1,,,
AE-2R,64.01,67.06,0.1,,,
AE-2R,67.06,70.1,0.16,,,
AE-2R,70.1,73.15,0.12,,,
AE-2R,73.15,76.2,0.08,,,
AE-2R,76.2,79.25,0.11,,,
AE-2R,79.25,82.3,0.16,,,
AE-2R,82.3,85.34,0.17,,,
AE-2R,85.34,88.39,0.14,,,
AE-2R,88.39,91.44,0.16,,,
AE-2R,91.44,94.49,0.12,,,
AE-2R,94.49,97.54,0.11,,,
AE-2R,97.54,100.58,0.12,,,
AE-2R,100.58,103.63,0.07,,,
AE-2R,103.63,106.68,0.1,,,
AE-2R,106.68,109.73,0.1,,,
AE-2R,109.73,112.78,0.07,,,
AE-2R,112.78,115.82,0.12,,,
AE-2R,115.82,118.87,0.07,,,
AE-2R,118.87,121.92,0.04,,,
AE-2R,121.92,124.97,0.11,,,
AE-2R,124.97,128.02,0.09,,,
AE-2R,128.02,131.06,0.07,,,
AE-2R,131.06,134.11,0.15,,,
AE-2R,134.11,137.16,0.15,,,
AE-2R,137.16,140.21,0.16,,,
AE-2R,140.21,143.26,0.17,,,
AE-2R,143.26,146.3,0.17,,,
AE-2R,146.3,149.35,0.18,,,
AE-2R,149.35,152.4,0.17,,,
AE-2R,152.4,155.45,0.24,,,
AE-2R,155.45,158.5,0.19,,,
AE-2R,158.5,161.54,0.14,,,
AE-2R,161.54,164.59,0.09,,,
AE-2R,164.59,167.64,0.12,,,
AE-2R,167.64,170.69,0.09,,,
AE-2R,170.69,173.74,0.15,,,
AE-2R,173.74,176.78,0.11,,,
AE-2R,176.78,179.83,0.06,,,
AE-2R,179.83,182.88,0.08,,,
AE-2R,182.88,185.93,0.1,,,
AE-2R,185.93,188.98,1.02,0.002,,
AE-2R,188.98,192.02,0.09,,,
AE-2R,192.02,195.07,0.14,,,
AE-2R,195.07,198.12,0.14,,,
AE-2R,198.12,201.17,0.16,,,
AE-2R,201.17,204.22,0.14,,,
AE-2R,204.22,207.26,0.25,,,
AE-2R,207.26,210.31,0.14,,,
AE-2R,210.31,213.36,0.11,,,
AE-2R,213.36,216.41,0.16,,,
AE-2R,216.41,219.46,0.11,,,
AE-2R,219.46,222.5,0.16,,,
AE-2R,222.5,225.55,0.18,,,
AE-2R,225.55,228.6,0.15,,,
AE-2R,228.6,231.65,0.2,,,
AE-2R,231.65,234.7,0.15,,,
AE-2R,234.7,237.74,0.32,0.002,,
AE-2R,237.74,240.79,0.55,0.003,,
AE-2R,240.79,243.84,0.37,0.004,,
AE-2R,243.84,246.89,0.16,0.003,,
AE-2R,246.89,249.94,0.36,0.002,,
AE-2R,249.94,252.98,0.33,0.003,,
AE-2R,252.98,256.03,0.1,0.002,,
AE-2R,256.03,259.08,0.05,0.002,,
AE-2R,259.08,262.13,0.3,0.004,,
AE-2R,262.13,265.18,0.12,0.007,,
AE-2R,265.18,268.22,0.71,0.007,,
AE-2R,268.22,271.27,0.73,0.009,,
AE-2R,271.27,274.32,0.3,0.004,,
AE-2R,274.32,277.37,0.13,,,
AE-2R,277.37,280.42,0.16,,,
AE-2R,280.42,283.46,0.24,,,
AE-2R,283.46,286.51,0.14,,,
AE-2R,286.51,289.56,0.14,,,
AE-2R,289.56,292.61,0.16,,,
AE-2R,292.61,295.66,0.15,,,
AE-2R,295.66,298.7,0.19,,,
AE-2R,298.7,301.75,0.3,,,
AE-2R,301.75,304.8,0.21,,,
AE-3,0,1.83,0.0458,0.000595,0.9,
AE-3,1.83,5.03,0.0592,0.00043,0.31,
AE-3,5.03,8.23,0.0549,0.000445,0.34,
AE-3,8.23,11.28,0.0806,0.00072,0.34,
AE-3,11.28,14.33,0.125,0.000745,0.53,
AE-3,14.33,17.37,0.284,0.00076,1.01,
AE-3,17.37,19.81,0.0707,0.00073,0.42,
AE-3,19.81,22.56,0.418,0.00045,1.89,
AE-3,22.56,25.6,0.0293,0.000635,0.26,
AE-3,25.6,28.65,0.0497,0.00075,0.46,
AE-3,28.65,31.24,0.292,0.00053,0.85,
AE-3,31.24,33.68,0.0468,0.000625,0.22,
AE-3,33.68,36.58,0.0435,0.00069,0.22,
AE-3,36.58,39.62,0.046,0.00066,0.24,
AE-3,39.62,42.67,0.0716,0.000745,0.23,
AE-3,42.67,44.81,0.221,0.00052,1.04,
AE-3,44.81,47.7,0.152,0.000505,0.72,
AE-3,47.7,50.14,0.642,0.000885,2.79,
AE-3,50.14,53.34,0.615,0.0011,1.94,
AE-3,53.34,56.24,0.5,0.00072,1.87,
AE-3,56.24,59.44,0.0711,0.000775,0.32,
AE-3,59.44,62.48,0.023,0.0007,0.14,
AE-3,62.48,65.68,0.154,0.000545,0.59,
AE-3,65.68,68.73,0.016,0.00077,0.13,
AE-3,68.73,71.78,0.0142,0.000675,0.12,
AE-3,71.78,74.68,0.0147,0.00052,0.13,
AE-3,74.68,78.03,0.0296,0.00067,0.19,
AE-3,78.03,81.38,0.181,0.000415,0.69,
AE-3,81.38,82.91,0.75,0.00126,2.06,
AE-3,82.91,84.43,0.823,0.000685,3.52,
AE-3,84.43,85.95,0.247,0.000515,1.19,
AE-3,85.95,87.48,0.273,0.00022,1.16,
AE-3,87.48,90.53,0.185,0.000625,0.84,
AE-3,90.53,93.57,0.0585,0.000855,0.18,
AE-3,93.57,96.62,0.0611,0.000965,0.26,
AE-3,96.62,99.37,0.101,0.000355,0.29,
AE-3,99.37,102.72,0.0538,0.000565,0.23,
AE-3,102.72,105.77,0.0457,0.00083,0.14,
AE-3,105.77,108.81,0.11,0.000455,0.29,
AE-3,108.81,111.86,0.0874,0.00103,0.33,
AE-3,111.86,114.91,0.0463,0.00184,0.16,
AE-3,114.91,117.65,0.1005,0.00113,0.35,
AE-3,117.65,120.7,0.204,0.00153,0.65,
AE-3,120.7,123.75,0.1215,0.00075,0.56,
AE-3,123.75,126.95,0.0866,0.00159,0.22,
AE-3,126.95,130,0.065,0.00112,0.18,
AE-3,130,132.44,0.0912,0.000915,0.32,
AE-3,132.44,135.48,0.0462,0.00144,0.14,
AE-3,135.48,138.53,0.11,0.0006,0.29,
AE-3,138.53,141.58,0.234,0.00086,0.54,
AE-3,141.58,144.63,0.028,0.000655,0.11,
AE-3,144.63,146,0.1305,0.00153,0.95,
AE-3,146,147.98,0.526,0.0131,1.71,
AE-3,147.98,151.03,0.123,0.0012,0.46,
AE-3,151.03,153.92,0.0584,0.0003,0.21,
AE-3,153.92,156.97,0.1525,0.00387,0.69,
AE-3,156.97,160.02,0.193,0.00039,0.81,
AE-3,160.02,163.07,0.0336,0.000265,0.1,
AE-3,163.07,166.12,0.0437,0.00117,0.24,
AE-3,166.12,169.01,0.1485,0.00118,0.58,
AE-3,169.01,172.06,0.0843,0.00041,0.19,
AE-3,172.06,175.11,0.0557,0.000455,0.14,
AE-3,175.11,178.16,0.203,0.000695,0.57,
AE-3,178.16,181.2,0.205,0.00638,0.56,
AE-3,181.2,184.25,0.12,0.00068,0.34,
AE-3,184.25,187.3,0.0857,0.00027,0.41,
AE-3,187.3,190.35,0.1145,0.00025,0.23,
AE-3,190.35,193.4,0.1515,0.001065,0.4,
AE-3,193.4,196.44,0.1015,0.00264,0.96,
AE-3,196.44,199.49,0.115,0.000735,0.95,
AE-3,199.49,202.54,0.0579,0.00059,0.17,
AE-3,202.54,205.59,0.105,0.0036,0.39,
AE-3,205.59,208.64,0.037,0.000675,0.13,
AE-3,208.64,211.84,0.0774,0.00077,0.31,
AE-3,211.84,214.73,0.397,0.000325,1.31,
AE-3,214.73,217.78,0.041,0.00081,0.16,
AE-3,217.78,220.83,0.0319,0.001125,0.12,
AE-3,220.83,223.88,0.0525,0.000735,0.2,
AE-3,223.88,226.77,0.0564,0.00075,0.15,
AE-3,226.77,229.97,0.0478,0.00102,0.2,
AE-3,229.97,232.87,0.0444,0.00221,0.23,
AE-3,232.87,235.92,0.0271,0.000465,0.13,
AE-3,235.92,238.96,0.0269,0.00079,0.11,
AE-3,238.96,242.01,0.0756,0.00089,0.41,
AE-3,242.01,245.06,0.0715,0.00056,0.27,
AE-3,245.06,248.11,0.0629,0.00077,0.22,
AE-3,248.11,251.16,0.0573,0.00032,0.2,
AE-3,251.16,254.36,0.0867,0.00087,0.26,
AE-3,254.36,257.4,0.155,0.00092,0.53,
AE-3,257.4,259.08,0.472,0.01215,1.79,
AE-3,259.08,262.13,0.07,-0.001,,
AE-3,262.13,263.96,0.07,-0.001,,
AE-3,263.96,265.48,0.1,0.001,,
AE-3,265.48,267.62,0.12,0.001,,
AE-3,267.62,269.44,0.03,-0.001,,
AE-3,269.44,271.58,0.12,0.005,,
AE-3,271.58,274.32,0.12,-0.001,,
AE-3,274.32,276.45,0.113,0.000975,0.3,
AE-3,276.45,279.5,0.0996,0.000675,0.27,
AE-3,279.5,282.55,0.144,0.00143,0.42,
AE-3,282.55,285.6,0.284,0.00115,0.93,
AE-3,285.6,288.65,0.1525,0.00201,0.44,
AE-3,288.65,291.69,0.194,0.000745,0.56,
AE-3,291.69,294.74,0.164,0.00246,0.46,
AE-3,294.74,297.79,0.1165,0.00143,0.32,
AE-3,297.79,300.84,0.107,0.000835,0.18,
AE-3,300.84,303.89,0.152,0.00165,0.46,
AE-3,303.89,306.93,0.0827,0.001095,0.21,
AE-3,306.93,309.98,0.123,0.000685,0.32,
AE-3,309.98,313.03,0.1885,0.000755,0.42,
AE-3,313.03,316.08,0.413,0.00118,1.32,
AE-3,316.08,319.13,0.1765,0.00062,0.61,
AE-3,319.13,320.65,0.23,0.000665,0.81,
AE-3,320.65,323.39,0.11,-0.001,,
AE-3,323.39,325.83,0.27,-0.001,,
AE-3,325.83,327.81,0.05,-0.001,,
AE-3,327.81,330.1,0.23,-0.001,,
AE-3,330.1,333.15,0.08,-0.001,,
AE-3,333.15,335.28,0.14,0.007,,
AE-3,335.28,337.72,0.22,0.001,,
AE-3,337.72,339.85,0.56,0.004,,
AE-3,339.85,342.6,0.12,0.002,,
AE-3,342.6,343.97,0.17,0.003,,
AE-3,343.97,345.19,0.11,-0.001,,
AE-3,345.19,346.71,0.19,0.002,,
AE-3,346.71,347.78,0.16,0.001,,
AE-3,347.78,349.3,0.2,0.004,,
AE-3,349.3,350.52,0.29,0.001,,
AE-3,350.52,352.35,0.93,0.012,,
AE-3,352.35,354.18,0.85,-0.001,,
AE-3,354.18,355.7,0.25,-0.001,,
AE-3,355.7,358.14,0.25,0.001,,
AE-3,358.14,360.27,0.5,0.002,,
AE-3,360.27,363.02,0.5,0.002,,
AE-3,363.02,364.24,1.12,0.009,,
AE-3,364.24,367.29,0.17,0.001,,
AE-3,367.29,367.89,0.287,0.000735,0.84,
AE-3,367.89,370.94,0.223,0.000685,0.59,
AE-3,370.94,373.99,0.1285,0.000325,0.28,
AE-3,373.99,374.91,0.0611,0.000485,0.16,
AE-3,374.91,377.04,0.2,0.002,,
AE-3,377.04,378.26,0.28,0.002,,
AE-3,378.26,379.78,0.17,-0.001,,
AE-3,379.78,381.61,0.27,0.006,,
AE-3,381.61,384.66,0.19,-0.001,,
AE-3,384.66,386.49,0.582,0.000263,0.97,
AE-3,386.49,389.23,0.1685,0.00151,0.41,
AE-3,389.23,392.28,0.1045,0.0011,0.25,
AE-3,392.28,395.33,0.334,0.001285,0.86,
AE-3,395.33,398.37,0.1105,0.000154,0.4,
AE-3,398.37,401.42,0.1075,0.000221,0.33,
AE-3,401.42,404.47,0.0893,0.00143,0.27,
AE-3,404.47,407.52,0.103,0.0015,0.24,
AE-3,407.52,410.57,0.0975,0.000695,0.29,
AE-3,410.57,413.61,0.0783,0.0006,0.3,
AE-3,413.61,416.66,0.103,0.00051,0.4,
AE-3,416.66,419.71,0.057,0.00033,0.23,
AE-3,419.71,422.76,0.0872,0.000375,0.27,
AE-3,422.76,425.81,0.0669,0.000186,0.23,
AE-3,425.81,428.85,0.0361,0.000465,0.19,
AE-3,428.85,431.9,0.0391,0.000615,0.14,
AE-3,431.9,432.82,0.0628,0.000575,0.2,
AE-3,432.82,434.34,0.12,-0.001,,
AE-3,434.34,436.32,0.24,-0.001,,
AE-3,436.32,438,0.18,0.001,,
AE-3,438,439.37,0.09,0.001,,
AE-3,439.37,440.89,0.26,0.002,,
AE-3,440.89,443.94,0.32,0.005,,
AE-3,443.94,446.53,0.07,-0.001,,
AE-3,446.53,448.97,0.08,-0.001,,
AE-3,448.97,450.19,0.41,-0.001,,
AE-3,450.19,451.71,0.07,0.001,,
AE-3,451.71,453.54,0.0915,0.00098,0.28,
AE-3,453.54,455.07,0.238,0.000395,0.82,
AE-3,455.07,457.96,0.145,0.00042,0.55,
AE-3,457.96,461.01,0.451,0.00052,1.33,
AE-3,461.01,464.06,0.1805,0.000935,0.58,
AE-3,464.06,465.74,0.0767,0.000835,0.28,
AE-3,465.74,468.48,0.1475,0.000885,0.55,
AE-3,468.48,471.53,0.1875,0.003,5.44,
AE-3,471.53,474.58,0.166,0.00276,0.66,
AE-3,474.58,477.62,0.1825,0.00764,2.11,
AE-3,477.62,480.67,0.1355,0.00177,0.44,
AE-3,480.67,483.72,0.1965,0.00276,0.57,
AE-3,483.72,486.77,0.1725,0.00161,0.56,
AE-3,486.77,489.21,0.0949,0.00158,0.36,
AE-3,489.21,492.25,0.1165,0.001235,0.48,
AE-3,492.25,495.3,0.203,0.00144,0.47,
AE-3,495.3,498.35,0.227,0.00079,0.57,
AE-3,498.35,501.4,0.1085,0.000895,0.32,
AE-3,501.4,504.45,0.0844,0.001015,0.28,
AE-3,504.45,507.49,0.159,0.00139,0.44,
AE-3,507.49,510.54,0.0769,0.000805,0.2,
AE-3,510.54,513.59,0.0851,0.00266,0.34,
AE-3,513.59,516.64,0.0764,0.00071,0.33,
AE-3,516.64,519.69,0.1655,0.0005,0.56,
AE-3,519.69,522.73,0.297,0.00055,0.58,
AE-3,522.73,525.78,0.0693,0.000585,0.24,
AE-3,525.78,528.22,0.0388,0.000495,0.16,
AE-3,528.22,529.44,0.193,0.00147,0.52,
AE-3,529.44,532.49,0.0929,0.00044,0.41,
AE-3,532.49,535.54,0.356,0.00187,0.73,
AE-3,535.54,538.58,0.121,0.00154,0.47,
AE-3,538.58,541.63,0.1095,0.00496,0.35,
AE-3,541.63,544.68,0.0807,0.001065,0.27,
AE-3,544.68,547.73,0.0584,0.00096,0.21,
AE-3,547.73,550.78,0.133,0.005,0.35,
AE-3,550.78,553.37,0.067,0.00149,0.21,
AE-3R,27.43,30.48,0.04,,,
AE-3R,30.48,33.53,0.05,,,
AE-3R,33.53,36.58,0.07,,,
AE-3R,36.58,39.62,0.05,,,
AE-3R,39.62,42.67,0.08,,,
AE-3R,42.67,45.72,0.08,,,
AE-3R,45.72,48.77,0.16,,,
AE-3R,48.77,51.82,0.07,,,
AE-3R,51.82,54.86,0.13,,,
AE-3R,54.86,57.91,0.07,,,
AE-3R,57.91,60.96,0.27,,,
AE-3R,60.96,64.01,0.19,,,
AE-3R,64.01,67.06,0.18,,,
AE-3R,67.06,70.1,0.12,,,
AE-3R,70.1,73.15,0.07,,,
AE-3R,73.15,76.2,0.11,,,
AE-3R,76.2,79.25,0.13,,,
AE-3R,79.25,82.3,0.15,,,
AE-3R,82.3,85.34,0.06,,,
AE-3R,85.34,88.39,0.35,,,
AE-3R,88.39,91.44,1.54,-0.001,,
AE-3R,91.44,94.49,1.01,-0.001,,
AE-3R,94.49,97.54,1.3,-0.001,,
AE-3R,97.54,100.58,1.15,-0.001,,
AE-3R,100.58,103.63,0.28,,,
AE-3R,103.63,106.68,0.05,,,
AE-3R,106.68,109.73,0.12,,,
AE-3R,109.73,112.78,0.11,,,
AE-3R,112.78,115.82,0.2,,,
AE-3R,115.82,118.87,0.1,,,
AE-3R,118.87,121.92,0.11,,,
AE-3R,121.92,124.97,0.08,,,
AE-3R,124.97,128.02,0.15,,,
AE-3R,128.02,131.06,0.26,,,
AE-3R,131.06,134.11,1.79,,,
AE-3R,134.11,137.16,0.36,,,
AE-3R,137.16,140.21,0.18,,,
AE-3R,140.21,143.26,0.2,,,
AE-3R,143.26,146.3,0.27,,,
AE-3R,146.3,149.35,0.42,,,
AE-3R,149.35,152.4,0.11,,,
AE-3R,152.4,155.45,0.06,,,
AE-3R,155.45,158.5,0.12,,,
AE-3R,158.5,161.54,0.12,,,
AE-3R,161.54,164.59,0.08,,,
AE-3R,164.59,167.64,0.16,,,
AE-3R,167.64,170.69,0.19,,,
AE-3R,170.69,173.74,0.05,,,
AE-3R,173.74,176.78,0.06,,,
AE-3R,176.78,179.83,0.04,,,
AE-3R,179.83,182.88,0.15,,,
AE-3R,182.88,185.93,0.09,,,
AE-3R,185.93,188.98,0.07,,,
AE-3R,188.98,192.02,0.17,,,
AE-3R,192.02,195.07,0.13,,,
AE-3R,195.07,198.12,0.13,,,
AE-3R,198.12,201.17,0.27,,,
AE-3R,201.17,204.22,0.09,,,
AE-3R,204.22,207.26,0.08,,,
AE-3R,207.26,210.31,0.05,,,
AE-3R,210.31,213.36,0.06,,,
AE-3R,213.36,216.41,0.11,,,
AE-3R,216.41,219.46,0.12,,,
AE-3R,219.46,222.5,0.07,,,
AE-3R,222.5,225.55,0.05,,,
AE-3R,225.55,228.6,0.23,,,
AH-1,0,3.05,0.04,0.007,,
AH-1,3.05,6.1,0.05,0.003,,
AH-1,6.1,9.14,0.03,-0.001,,
AH-1,9.14,12.19,0.11,0.004,,
AH-1,12.19,15.24,0.05,-0.001,,
AH-1,15.24,18.29,0.02,0.002,,
AH-1,18.29,21.34,0.02,0.002,,
AH-1,21.34,24.38,0.03,0.002,,
AH-1,24.38,27.43,0.51,0.25,,
AH-1,27.43,30.48,0.39,0.058,,
AH-1,30.48,33.53,0.13,0.025,,
AH-1,33.53,36.58,0.13,0.026,,
AH-1,36.58,39.62,0.4,0.155,,
AH-1,39.62,42.67,0.29,0.005,,
AH-1,42.67,45.72,0.39,0.039,,
AH-1,45.72,48.77,0.25,0.047,,
AH-1,48.77,51.82,0.13,0.009,,
AH-1,51.82,54.86,0.57,0.055,,
AH-1,54.86,57.91,0.31,0.024,,
AH-1,57.91,60.96,0.26,0.011,,
AH-1,60.96,64.01,0.22,0.022,,
AH-1,64.01,67.06,0.26,0.012,,
AH-1,67.06,70.1,0.26,0.031,,
AH-1,70.1,73.15,0.19,-0.001,,
AH-1,73.15,76.2,0.21,0.002,,
AH-1,76.2,79.25,0.11,0.002,,
AH-1,79.25,82.3,0.12,0.003,,
AH-1,82.3,85.34,0.06,0.003,,
AH-1,85.34,88.39,0.03,-0.001,,
AH-1,88.39,91.44,0.04,-0.001,,
AH-1,91.44,94.49,0.04,-0.001,,
AH-1,94.49,97.54,0.02,-0.001,,
AH-1,97.54,100.58,0.11,-0.001,,
AH-1,100.58,103.63,0.17,-0.001,,
AH-1,103.63,106.68,0.13,-0.001,,
AH-1,106.68,109.73,0.07,-0.001,,
AH-1,109.73,112.78,0.2,0.002,,
AH-1,112.78,115.82,0.16,-0.001,,
AH-1,115.82,118.87,0.51,0.012,,
AH-1,118.87,121.92,0.5,0.025,,
AH-1,121.92,124.97,0.24,0.007,,
AH-1,124.97,128.02,2.25,0.009,,
AH-1,128.02,131.06,3.06,0.012,,
AH-1,131.06,134.11,1.3,0.044,,
AH-1,134.11,137.16,1.28,0.039,4,0.109
AH-1,137.16,140.21,1.27,0.03,1,0.072
AH-1,140.21,143.26,2.6,0.004,12,0.262
AH-1,143.26,146.3,3.95,0.023,19,0.592
AH-1,146.3,149.35,0.41,0.007,,
AH-1,149.35,152.4,0.22,0.003,,
AH-1,152.4,155.45,0.06,-0.001,,
AH-1,155.45,158.5,0.15,-0.001,,
AH-1,158.5,161.54,0.19,-0.001,,
AH-1,161.54,164.59,0.71,0.002,,
AH-1,164.59,167.64,0.04,-0.001,,
AH-1,167.64,170.69,0.07,-0.001,,
AH-1,170.69,173.74,0.08,-0.001,,
AH-1,173.74,176.78,0.05,0.003,,
AH-1,176.78,179.83,0.03,0.002,,
AH-1,179.83,182.88,0.49,-0.001,,
AH-1,182.88,185.93,0.11,-0.001,,
AH-1,185.93,188.98,0.06,-0.001,,
AH-1,188.98,192.02,0.4,0.002,,
AH-1,192.02,195.07,0.32,-0.001,,
AH-1,195.07,198.12,0.29,-0.001,,
AH-1,198.12,201.17,0.1,0.003,,
AH-1,201.17,204.22,0.03,-0.001,,
AH-1,204.22,207.26,0.06,0.002,,
AH-1,207.26,210.31,0.02,-0.001,,
AH-1,210.31,213.36,0.05,0.002,,
AH-1,213.36,216.41,0.18,-0.001,,
AH-1,216.41,217.63,0.06,-0.001,,
AH-2,0,3.05,0.06,0.002,,
AH-2,3.05,6.1,0.04,0.003,,
AH-2,6.1,9.14,0.1,-0.001,,
AH-2,9.14,12.19,0.1,-0.001,,
AH-2,12.19,15.24,0.06,0.002,,
AH-2,15.24,18.29,0.06,0.002,,
AH-2,18.29,21.34,0.07,-0.001,,
AH-2,21.34,24.38,0.05,0.01,,
AH-2,24.38,27.43,0.03,0.002,,
AH-2,27.43,30.48,0.03,0.003,,
AH-2,30.48,33.53,0.03,0.008,,
AH-2,33.53,36.58,0.06,0.009,,
AH-2,36.58,39.62,0.1,0.007,,
AH-2,39.62,42.67,0.11,-0.001,,
AH-2,42.67,45.72,0.05,-0.001,,
AH-2,45.72,48.77,0.16,-0.001,,
AH-2,48.77,51.82,0.28,-0.001,,
AH-2,51.82,54.86,0.24,0.005,,
AH-2,54.86,57.91,0.11,0.002,,
AH-2,57.91,60.96,0.13,-0.001,,
AH-2,60.96,64.01,0.12,-0.001,,
AH-2,64.01,67.06,0.21,-0.001,,
AH-2,67.06,70.1,0.32,-0.001,,
AH-2,70.1,73.15,0.18,0.002,,
AH-2,73.15,76.2,0.12,-0.001,,
AH-2,76.2,79.25,0.13,0.003,,
AH-2,79.25,82.3,0.11,0.002,,
AH-2,82.3,85.34,0.09,-0.001,,
AH-2,85.34,88.39,0.07,-0.001,,
AH-2,88.39,91.44,0.17,0.005,,
AH-2,91.44,94.49,0.04,-0.001,,
AH-2,94.49,97.54,0.07,0.018,,
AH-2,97.54,100.58,-0.001,0.002,,
AH-2,100.58,103.63,0.02,-0.001,,
AH-2,103.63,106.68,-0.001,-0.001,,
AH-2,106.68,109.73,-0.001,-0.001,,
AH-2,109.73,112.78,-0.001,0.002,,
AH-2,112.78,115.82,0.09,-0.001,,
AH-2,115.82,118.87,0.02,0.002,,
AH-2,118.87,121.92,-0.001,-0.001,,
AH-2,121.92,124.97,0.15,-0.001,,
AH-2,124.97,128.02,0.11,-0.001,,
AH-2,128.02,131.06,0.08,-0.001,,
AH-2,131.06,134.11,0.03,0.008,,
AH-2,134.11,137.16,0.06,0.002,,
AH-2,137.16,140.21,0.03,-0.001,,
AH-2,140.21,143.26,0.15,0.002,,
AH-2,143.26,146.3,0.03,-0.001,,
AH-2,146.3,149.35,0.02,-0.001,,
AH-2,149.35,152.4,0.05,0.01,,
AH-2,152.4,155.45,0.21,0.009,,
AH-2,155.45,158.5,0.36,0.063,,
AH-2,158.5,161.54,0.15,0.145,,
AH-2,161.54,164.59,0.08,0.012,,
AH-2,164.59,167.64,0.04,0.004,,
AH-2,167.64,170.69,0.34,0.8,,
AH-2,170.69,172.21,0.47,0.025,3,0.045
AH-2,172.21,173.74,0.06,0.041,-1,0.009
AH-2,173.74,175.26,0.27,0.004,1,0.022
AH-2,175.26,176.78,1.77,0.09,10,0.499
AH-2,176.78,178.31,0.48,0.205,1,0.035
AH-2,178.31,179.83,0.16,0.066,1,0.03
AH-2,179.83,181.36,2.72,0.125,12,0.396
AH-2,181.36,182.88,0.75,0.015,4,0.103
AH-2,182.88,184.4,0.88,0.041,8,0.145
AH-2,184.4,185.93,0.65,0.022,1,0.035
AH-2,185.93,187.45,0.14,-0.001,-1,0.028
AH-2,187.45,188.98,0.75,0.019,1,0.029
AH-2,188.98,190.5,0.87,0.012,1,0.31
AH-2,190.5,192.02,1,0.105,8,0.175
AH-2,192.02,193.55,0.07,0.007,-1,0.009
AH-2,193.55,195.07,0.12,0.002,-1,0.014
AH-2,195.07,196.6,0.39,0.016,2,0.043
AH-2,196.6,198.12,0.83,0.002,6,0.155
AH-2,198.12,199.64,0.66,0.028,3,0.168
AH-2,199.64,201.17,1.43,0.021,3,0.254
AH-2,201.17,202.69,0.29,-0.001,1,0.027
AH-2,202.69,204.22,0.25,0.004,1,0.053
AH-2,204.22,205.74,1.05,0.005,4,0.116
AH-2,205.74,207.26,1.33,0.007,11,0.471
AH-2,207.26,208.79,0.22,0.002,1,0.037
AH-2,208.79,210.31,0.99,0.015,4,0.069
AH-2,210.31,211.84,0.54,0.009,2,0.031
AH-2,211.84,213.36,1.56,0.01,7,0.206
AH-2,213.36,214.88,1.49,0.013,6,0.743
AH-2,214.88,216.41,0.13,0.002,-1,0.017
AH-2,216.41,219.46,0.18,0.003,,
AH-2,219.46,222.5,-0.001,-0.001,,
AH-2,222.5,225.55,0.05,0.002,,
AH-2,225.55,228.6,0.16,0.002,,
AH-2,228.6,231.65,0.02,0.002,,
AH-2,231.65,234.7,0.08,0.003,,
AH-2,234.7,237.74,0.02,-0.001,,
AH-2,237.74,240.79,-0.001,-0.001,,
AH-2,240.79,243.84,0.1,-0.001,,
AH-2,243.84,246.89,0.13,0.002,,
AH-2,246.89,249.94,0.11,0.003,,
AH-2,249.94,252.98,0.05,-0.001,,
AH-2,252.98,256.03,0.03,-0.001,,
AH-2,256.03,259.08,0.03,-0.001,,
AH-2,259.08,262.13,0.06,0.002,,
AH-2,262.13,265.18,0.04,0.004,,
AH-2,265.18,268.22,0.09,-0.001,,
AH-2,268.22,271.27,0.04,0.002,,
AH-2,271.27,274.32,0.18,0.004,,
AH-2,274.32,277.37,0.12,0.003,,
AH-2,277.37,280.42,0.08,0.003,,
AH-2,280.42,283.46,0.06,0.004,,
AH-2,283.46,286.51,-0.001,-0.001,,
AH-2,286.51,289.56,-0.001,-0.001,,
AH-2,289.56,292.61,0.03,0.002,,
AH-2,292.61,295.66,0.03,-0.001,,
AH-2,295.66,298.7,-0.001,-0.001,,
AH-2,298.7,301.75,0.03,-0.001,,
AH-2,301.75,304.8,0.03,-0.001,,
