hole_ID,depth_from,depth_to,Ag_ppm,Al_ppm,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_ppm,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_ppm,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,La_ppm,Li_ppm,Mg_ppm,Mn_ppm,Mo_ppm,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Pd_ppm,Pt_ppm,Rb_ppm,Re_ppm,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm
WWRC092,87,88,0.60000002,,0,0.002,10,0,0,,0,,68,944,,73,,10,,,,,0,,,1330,1,,419,200,0,0.013,0.017999999,,,,0,34,,,114,,,0,,0,0,185,0,,71,
WWRC092,88,89,0.80000001,,0,0.001,10,0,0,,0,,80,1440,,37,,10,,,,,0,,,1395,1,,691,200,0,0.017000001,0.017000001,,,,0,32,,,43,,,0,,0,0,176,0,,78,
WWRC092,89,90,0,,0,0.002,10,0,0,,0,,73,1170,,186,,10,,,,,0,,,1200,0,,684,220,0,0.024,0.02,,,,0,24,,,11,,,0,,0,0,133,0,,64,
WWRC092,90,91,0,,0,0.001,10,0,0,,0,,75,1230,,6,,10,,,,,0,,,1290,1,,697,180,0,0.017000001,0.016000001,,,,0,29,,,9,,,0,,0,0,156,0,,73,
WWRC092,91,92,0.69999999,,0,0.004,10,0,0,,0,,71,1130,,31,,10,,,,,0,,,1380,0,,555,210,0,0.014,0.015,,,,0,31,,,51,,,0,,20,0,168,0,,72,
WWRC092,92,93,0.69999999,,0,0.002,10,0,0,,0,,63,871,,55,,10,,,,,0,,,1300,1,,421,220,0,0.013,0.015,,,,0,32,,,106,,,0,,10,0,174,0,,65,
WWRC092,93,94,0.5,,0,0.001,20,0,3,,0,,58,850,,61,,10,,,,,0,,,1195,1,,373,190,0,0.013,0.013,,,,0,30,,,110,,,0,,10,10,164,0,,60,
WWRC092,94,95,0.5,,0,0.002,20,0,0,,0,,69,1120,,62,,10,,,,,0,,,1305,1,,518,180,0,0.013,0.017000001,,,,0,29,,,71,,,0,,0,0,170,0,,71,
WWRC092,95,96,0.5,,0,0.003,20,0,0,,0,,65,896,,61,,10,,,,,0,,,1225,0,,428,200,0,0.013,0.017000001,,,,0,32,,,126,,,0,,10,10,167,0,,63,
WWRC092,96,97,0.5,,7,0.001,10,0,2,,0,,78,1340,,25,,10,,,,,0,,,1355,0,,820,180,2,0.012,0.018999999,,,,0,29,,,25,,,0,,10,0,156,0,,81,
WWRC092,97,98,0,,10,0,0,0,0,,0,,82,1380,,74,,10,,,,,0,,,1240,1,,902,160,0,0.011,0.015,,,,0,27,,,11,,,0,,0,0,141,0,,74,
WWRC092,98,99,0.5,,16,0,0,0,0,,0,,84,1500,,112,,10,,,,,0,,,1255,1,,919,170,0,0.011,0.016000001,,,,0,26,,,9,,,0,,10,0,149,0,,75,
WWRC092,99,100,0.60000002,,5,0,0,0,2,,0,,80,1520,,46,,10,,,,,0,,,1300,1,,825,190,0,0.011,0.015,,,,0,26,,,13,,,0,,10,10,150,0,,72,
WWRC092,100,101,0.80000001,,0,0.001,0,0,0,,0,,77,1550,,65,,10,,,,,0,,,1290,0,,809,170,0,0.009,0.014,,,,0,26,,,12,,,0,,0,0,150,0,,72,
WWRC092,101,102,0.5,,7,0.004,10,0,0,,0,,81,1680,,65,,10,,,,,0,,,1305,1,,859,190,0,0.01,0.013,,,,0,27,,,15,,,0,,10,0,157,0,,78,
WWRC092,102,103,0.60000002,,7,0.02,10,0,0,,0,,75,1370,,57,,10,,,,,0,,,1290,0,,658,190,0,0.014,0.017000001,,,,0,29,,,84,,,0,,0,0,166,0,,70,
WWRC092,103,104,0.5,,0,0.002,20,0,0,,0,,72,1080,,61,,10,,,,,0,,,1405,2,,403,210,0,0.017000001,0.023,,,,0,34,,,115,,,0,,10,0,189,0,,68,
WWRC092,104,105,0.80000001,,0,0.001,20,0,0,,0,,67,1150,,84,,10,,,,,0,,,1505,1,,411,200,0,0.015,0.017999999,,,,0,35,,,92,,,0,,10,10,201,0,,69,
WWRC092,105,106,0.60000002,,0,0.004,20,0,0,,0,,71,1060,,87,,10,,,,,0,,,1330,2,,429,200,0,0.013,0.025,,,,0,33,,,87,,,0,,10,0,182,0,,70,
WWRC092,106,107,0.60000002,,0,0.004,30,0,0,,0,,69,1050,,87,,10,,,,,0,,,1400,1,,383,180,0,0.014,0.021,,,,0,34,,,127,,,0,,0,0,186,0,,72,
WWRC092,107,108,0,,0,0.002,20,0,0,,0,,66,1070,,80,,10,,,,,0,,,1355,0,,374,180,0,0.016000001,0.02,,,,0,31,,,100,,,0,,10,0,183,0,,70,
WWRC092,108,109,0.69999999,,0,0.006,20,0,2,,0,,72,1050,,74,,10,,,,,0,,,1415,1,,404,200,0,0.032000002,0.022,,,,0,35,,,115,,,0,,0,10,190,0,,71,
WWRC092,109,110,0.60000002,,7,0.005,10,0,0,,0,,74,1260,,74,,10,,,,,0,,,1365,2,,664,170,0,0.015,0.021,,,,0,28,,,34,,,0,,0,0,154,0,,66,
WWRC092,110,111,0,,0,0.001,0,0,0,,0,,78,1300,,67,,10,,,,,0,,,1280,1,,883,160,0,0.012,0.017000001,,,,0,26,,,14,,,0,,10,0,144,0,,71,
WWRC092,111,112,0.80000001,,0,0.003,10,0,0,,0,,79,1180,,61,,10,,,,,0,,,1535,2,,702,200,0,0.013,0.017000001,,,,0,31,,,52,,,0,,0,0,172,0,,86,
WWRC092,112,113,0.5,,0,0.001,40,0,0,,0,,62,858,,73,,10,,,,,0,,,1235,1,,459,180,0,0.012,0.017999999,,,,0,30,,,96,,,0,,10,0,163,0,,79,
WWRC092,113,114,0,,0,0.003,70,0,0,,0,,71,891,,84,,10,,,,,0,,,1290,1,,521,210,0,0.016000001,0.017999999,,,,0,32,,,130,,,0,,10,0,174,0,,78,
WWRC092,114,115,0.69999999,,0,0.01,20,0,0,,0,,77,980,,117,,10,,,,,0,,,1255,2,,744,210,2,0.033,0.022,,,,0,32,,,95,,,0,,10,0,177,0,,72,
WWRC092,115,116,0.60000002,,0,0.002,20,0,2,,0,,62,896,,72,,10,,,,,0,,,1250,0,,403,210,0,0.014,0.014,,,,0,32,,,95,,,0,,10,0,176,0,,68,
WWRC092,116,117,0.60000002,,35,0.001,20,0,0,,0,,71,1120,,85,,10,,,,,0,,,1275,1,,626,200,0,0.013,0.017000001,,,,0,30,,,74,,,0,,10,0,164,0,,67,
WWRC092,117,118,0,,40,0.002,10,1.2,0,,0,,78,1460,,51,,10,,,,,0,,,1225,0,,755,180,3,0.012,0.014,,,,0,28,,,43,,,0,,10,0,152,0,,65,
WWRC092,118,119,0,,43,0.001,10,2.8,0,,0,,75,1290,,93,,10,,,,,0,,,1320,1,,804,150,0,0.009,0.01,,,,0,27,,,47,,,0,,0,10,151,0,,78,
WWRC092,119,120,0.5,,15,0.003,30,0,0,,0,,55,701,,81,,10,,,,,0,,,1255,1,,357,220,3,0.008,0.01,,,,0,31,,,141,,,0,,10,10,184,10,,68,
WWRC092,120,121,0,,126,0.015,130,0.69999999,0,,0,,54,684,,76,,10,,,,,0,,,1550,1,,402,210,5,0.009,0.011,,,,0,31,,,116,,,0,,10,0,181,40,,66,
WWRC092,121,122,0.60000002,,255,0.008,60,0.5,0,,0,,63,745,,86,,10,,,,,0,,,1415,1,,642,190,2,0.011,0.012,,,,0,30,,,106,,,0,,10,0,171,10,,68,
WWRC092,122,123,0,,477,0.012,20,1.1,0,,0,,85,1460,,48,,10,,,,,0,,,1195,1,,1080,150,0,0.009,0.01,,,,0,21,,,35,,,0,,10,0,121,0,,58,
WWRC092,123,124,0.5,,1905,0.066,50,1.2,2,,0,,125,1370,,101,,10,,,,,0,,,1195,2,,2690,140,2,0.033,0.015,,,,12,19,,,34,,,0,,10,0,105,0,,64,
WWRC092,124,125,0,,1490,0.043000001,0,0.60000002,0,,0,,89,1310,,43,,0,,,,,0,,,1360,1,,1740,70,0,0.015,0.017999999,,,,13,14,,,15,,,0,,0,0,71,0,,58,
WWRC092,125,126,0.5,,948,0.026000001,70,4,0,,0.60000002,,72,1130,,32,,10,,,,,10,,,1540,1,,1200,480,8,0.009,0.012,,,,0,14,,,142,,,0,,10,0,90,0,,123,
WWRC092,126,127,0.5,,766,0.023,10,1.3,2,,0,,79,1550,,33,,10,,,,,0,,,1370,1,,1075,210,0,0.009,0.013,,,,0,22,,,36,,,0,,20,0,135,10,,74,
WWRC092,127,128,0.60000002,,633,0.028999999,50,0.89999998,3,,0,,80,1500,,27,,10,,,,,0,,,1365,0,,1145,200,4,0.01,0.014,,,,0,22,,,55,,,0,,10,10,130,0,,64,
WWRC092,128,129,0.5,,306,0.01,20,0.5,0,,0,,85,1480,,46,,10,,,,,0,,,1380,0,,1055,170,0,0.011,0.014,,,,0,25,,,101,,,0,,10,0,139,0,,59,
WWRC092,129,130,0,,792,0.014,10,0.89999998,0,,0,,85,1740,,42,,0,,,,,0,,,1405,1,,1190,170,0,0.01,0.011,,,,0,23,,,60,,,0,,0,0,131,0,,69,
WWRC092,130,132,0.5,,332,0.035999998,40,0.89999998,0,,0,,25,559,,10,,10,,,,,0,,,596,0,,346,110,6,0.004,0,,,,0,8,,,29,,,0,,10,10,37,10,,19,
WWRC092,132,135,0,,113,0.009,390,1.8,2,,0,,3,48,,13,,20,,,,,10,,,281,0,,30,110,26,0,0,,,,0,4,,,40,,,20,,0,10,7,0,,24,
WWRC092,135,138,0,,63,0.003,200,0.69999999,0,,0,,1,20,,11,,20,,,,,10,,,77,0,,14,240,16,0,0,,,,0,4,,,31,,,20,,0,20,4,10,,9,
WWRC092,138,141,0,,27,0.002,80,0,0,,0,,1,8,,6,,10,,,,,10,,,63,0,,7,60,8,0,0,,,,0,2,,,30,,,0,,0,10,5,10,,3,
WWRC092,141,142,0,,272,0.008,40,0.69999999,2,,0,,30,675,,24,,10,,,,,0,,,798,0,,380,100,13,0.004,0,,,,0,11,,,80,,,20,,10,10,55,10,,45,
WWRC092,142,143,0,,859,0.011,10,0.60000002,0,,0,,78,1530,,33,,10,,,,,0,,,1450,0,,1100,150,0,0.01,0.013,,,,10,22,,,22,,,0,,10,0,121,0,,62,
WWRC092,143,144,0.5,,180,0.004,80,0.60000002,0,,0,,59,770,,78,,10,,,,,0,,,2200,0,,452,150,5,0.011,0.013,,,,0,34,,,177,,,0,,0,0,181,0,,96,
WWRC092,144,145,0.60000002,,42,0.006,110,0,0,,0,,62,565,,125,,10,,,,,0,,,2130,0,,219,200,6,0.015,0.017999999,,,,0,43,,,105,,,0,,0,0,267,0,,122,
WWRC092,145,146,0.60000002,,14,0.004,20,0,0,,0,,61,570,,133,,20,,,,,0,,,2270,0,,216,210,4,0.014,0.013,,,,0,45,,,120,,,0,,10,0,265,0,,123,
WWRC092,146,147,0,,12,0.003,20,0,0,,0,,63,523,,137,,20,,,,,0,,,1750,0,,207,160,3,0.015,0.023,,,,0,42,,,89,,,0,,0,0,259,10,,128,
WWRC092,147,148,0,,16,0.003,30,0,0,,0,,57,474,,110,,20,,,,,0,,,2240,0,,192,170,2,0.013,0.018999999,,,,0,38,,,131,,,0,,0,10,251,0,,112,
WWRC092,148,149,0,,19,0.003,220,0,0,,0,,55,353,,170,,20,,,,,0,,,1680,0,,159,230,5,0.012,0.008,,,,0,44,,,123,,,0,,0,0,255,0,,111,
WWRC092,149,150,0,,13,0.006,50,0,0,,0,,45,216,,90,,10,,,,,0,,,1620,0,,95,160,3,0.017999999,0.017999999,,,,0,42,,,104,,,0,,0,10,224,10,,89,
WWRC092,150,151,0,,10,0.002,80,0,0,,0,,47,220,,123,,20,,,,,0,,,1810,1,,95,170,0,0.018999999,0.013,,,,0,42,,,91,,,0,,10,0,241,0,,96,
WWRC092,151,152,0,,8,0.004,250,0.69999999,0,,0.5,,49,237,,166,,10,,,,,0,,,2580,0,,127,220,0,0.017999999,0.011,,,,0,39,,,68,,,0,,10,0,238,0,,237,
WWRC092,152,153,0,,12,0.004,200,0,0,,0,,63,292,,186,,20,,,,,0,,,2240,1,,174,200,0,0.015,0.011,,,,0,41,,,74,,,0,,10,0,253,0,,148,
WWRC092,153,154,0,,8,0.003,240,0,0,,0,,54,340,,105,,20,,,,,0,,,2700,0,,166,200,2,0.008,0.005,,,,0,42,,,73,,,0,,0,0,236,0,,121,
WWRC092,154,155,0,,10,0.002,340,0,0,,0,,56,346,,97,,20,,,,,0,,,1400,0,,169,190,5,0.004,0.005,,,,0,47,,,59,,,0,,10,0,276,0,,133,
WWRC092,155,156,0,,7,0.003,140,0,2,,0,,51,242,,137,,10,,,,,0,,,2390,0,,119,170,3,0.015,0.015,,,,0,43,,,74,,,0,,0,10,238,0,,118,
WWRC092,156,157,0,,9,0.001,150,0,0,,0,,45,216,,99,,10,,,,,0,,,2020,0,,98,140,0,0.016000001,0.017000001,,,,0,39,,,70,,,0,,0,0,212,0,,95,
WWRC092,157,158,0.5,,24,0.004,290,0,0,,0,,52,342,,120,,20,,,,,0,,,1480,0,,138,140,3,0.01,0.011,,,,0,42,,,80,,,0,,0,0,255,0,,114,
WWRC092,158,159,0,,90,0.007,260,1.3,6,,0,,48,311,,97,,20,,,,,0,,,2140,0,,152,130,11,0.003,0,,,,0,36,,,69,,,0,,10,0,217,10,,96,
WWRC092,159,160,0,,77,0.006,340,0.60000002,2,,0,,56,393,,84,,20,,,,,0,,,2880,1,,174,150,5,0.004,0,,,,0,47,,,64,,,0,,10,0,273,0,,130,
WWRC092,160,161,0,,36,0.006,380,0.5,0,,0,,60,396,,110,,20,,,,,0,,,2910,1,,188,150,4,0.005,0,,,,0,46,,,67,,,0,,0,0,279,10,,139,
WWRC092,161,162,0,,40,0.012,280,1.7,0,,0,,36,196,,56,,20,,,,,10,,,1600,0,,101,140,21,0.037,0.037,,,,0,28,,,49,,,0,,0,0,163,10,,109,
WWRC092,162,165,0,,13,0.001,120,2.0999999,3,,0,,2,9,,11,,20,,,,,10,,,327,1,,11,70,29,0,0,,,,0,3,,,37,,,20,,10,10,7,0,,35,
WWRC092,165,167,0,,37,0.002,240,1.7,4,,0,,20,141,,41,,20,,,,,10,,,1600,1,,71,110,25,0.001,0,,,,0,21,,,42,,,0,,10,10,116,10,,114,
WWRC092,167,169,0.80000001,,31,0.01,30,1,2,,2.8,,79,174,,362,,20,,,,,10,,,2180,4,,137,220,60,0.004,0.006,,,,0,20,,,37,,,0,,0,0,117,10,,1180,
WWRC092,169,173,0,,16,0.007,110,1.2,2,,1.8,,34,104,,268,,10,,,,,10,,,1900,1,,117,160,35,0.003,0,,,,5,13,,,48,,,0,,0,0,80,10,,632,
WWRC092,173,176,0,,27,0.004,40,1.4,2,,1.9,,26,120,,200,,20,,,,,20,,,2910,4,,95,210,39,0.001,0,,,,0,13,,,59,,,0,,10,0,86,10,,628,
WWRC092,176,179,0.5,,75,0.01,30,0.80000001,4,,1.2,,73,132,,209,,10,,,,,10,,,2260,2,,91,190,27,0.005,0.014,,,,0,10,,,39,,,0,,0,0,68,10,,354,
WWRC092,179,183,0,,89,0.008,30,0.89999998,0,,1.5,,71,152,,224,,10,,,,,10,,,2720,4,,121,220,37,0.004,0,,,,0,12,,,43,,,0,,0,0,78,10,,624,
WWRC092,183,184,0,,23,0.003,410,1.7,2,,0,,23,51,,86,,20,,,,,20,,,1940,1,,42,240,24,0.003,0.005,,,,0,8,,,81,,,0,,0,0,40,10,,173,
WWRC092,184,185,0,,21,0.007,380,1.4,0,,0,,15,38,,58,,20,,,,,30,,,1600,1,,29,120,24,0.002,0,,,,0,7,,,115,,,0,,0,0,28,0,,222,
WWRC092,185,189,0.80000001,,53,0.009,210,1.1,3,,2,,50,142,,281,,20,,,,,10,,,3230,3,,111,260,42,0.003,0,,,,0,14,,,57,,,0,,0,0,98,0,,720,
WWRC092,189,191,0,,99,0.008,140,0.89999998,2,,0.80000001,,65,79,,130,,10,,,,,10,,,1580,0,,74,210,31,0.028000001,0,,,,0,7,,,48,,,0,,0,0,50,10,,279,
WWRC092,191,193,0,,99,0.008,170,1,2,,1,,59,78,,131,,10,,,,,10,,,1690,0,,76,350,35,0.044,0.008,,,,0,8,,,55,,,0,,0,0,56,10,,393,
WWRC092,193,196,0,,66,0.009,240,1.3,2,,0.89999998,,42,62,,111,,10,,,,,20,,,2540,1,,54,330,43,0.007,0.008,,,,0,8,,,45,,,0,,0,0,50,10,,386,
WWRC093,0,2,0.5,,52,0.013,150,0.80000001,0,,0,,39,317,,113,,10,,,,,10,,,1150,0,,191,160,15,0.01,0.005,,,,0,21,,,223,,,0,,0,0,137,30,,183,
WWRC093,2,4,0,,41,0.003,180,0.5,0,,0,,41,452,,148,,20,,,,,10,,,558,0,,207,100,3,0.01,0,,,,0,42,,,66,,,0,,10,0,266,10,,118,
