anumber,companyholeid,companysampleid,fromdepth,todepth,Ag_PPM,Al_PPM,As_PPM,Au_PPM,Ba_PPM,Be_PPM,Bi_PPM,Ca_PPM,Cd_PPM,Ce_PPM,Co_PPM,Cr_PPM,Cs_PPM,Cu_PPM,Fe_PPM,Ga_PPM,Ge_PPM,Hf_PPM,Hg_PPM,In_PPM,La_PPM,Li_PPM,Mg_PPM,Mn_PPM,Mo_PPM,Nb_PPM,Ni_PPM,P_PPM,Pb_PPM,Pd_PPM,Pt_PPM,Rb_PPM,Re_PPM,S_PPM,Sb_PPM,Sc_PPM,Se_PPM,Sn_PPM,Sr_PPM,Ta_PPM,Te_PPM,Th_PPM,Ti_PPM,Tl_PPM,U_PPM,V_PPM,W_PPM,Y_PPM,Zn_PPM,Zr_PPM
100289,FSRC048,HR7232,173.0,175.0,0.0,84799.992,0.0,0.0,,,0.0,,,,9.0,15.0,,18.0,28200.0,,,,,,,,6600.0005,350.0,1.0,,20.0,,6.0,,,,,300.0,0.0,,,,,,,,2400.0,,,56.0,0.0,,41.0,98.0
100289,FSRC048,HR7234,175.0,177.0,0.0,86000.0,0.0,0.0,,,0.0,,,,13.0,22.0,,32.0,40700.0,,,,,,,,11900.001,528.0,0.0,,27.0,,8.0,,,,,600.0,6.0,,,,,,,,4000.0,,,79.0,0.0,,62.0,155.0
100289,FSRC048,HR7235,177.0,179.0,0.0,85800.0,0.0,0.001,,,0.0,,,,11.0,21.0,,21.0,36200.0,,,,,,,,8500.0,467.0,1.0,,16.0,,17.0,,,,,700.0,0.0,,,,,,,,2900.0,,,64.0,0.0,,56.0,115.0
100289,FSRC048,HR7236,179.0,182.0,0.0,55300.004,0.0,0.0,,,0.0,,,,8.0,30.0,,13.0,27100.0,,,,,,,,6000.0,325.0,0.0,,13.0,,8.0,,,,,500.0,0.0,,,,,,,,2200.0,,,46.0,0.0,,37.0,86.0
100289,FSRC048,HR7237,182.0,186.0,0.0,69300.0,5.0,0.0,,,0.0,,,,13.0,28.0,,29.0,35300.0,,,,,,,,9100.0,432.0,1.0,,17.0,,16.0,,,,,900.00006,0.0,,,,,,,,3100.0,,,63.0,0.0,,57.0,103.0
100289,FSRC048,HR7238,186.0,190.0,0.0,81300.0,6.0,0.001,,,0.0,,,,13.0,32.0,,27.0,44100.0,,,,,,,,11500.0,549.0,2.0,,21.0,,14.0,,,,,1100.0,0.0,,,,,,,,4000.0,,,83.0,0.0,,69.0,161.0
100289,FSRC048,HR7239,190.0,194.0,0.0,80700.0,5.0,0.001,,,0.0,,,,15.0,28.0,,27.0,44000.0,,,,,,,,11600.0,559.0,1.0,,21.0,,17.0,,,,,1000.0,0.0,,,,,,,,4100.0,,,84.0,0.0,,71.0,168.0
100289,FSRC048,HR7240,194.0,198.0,0.0,82800.0,5.0,0.0,,,0.0,,,,15.0,30.0,,26.0,45000.0,,,,,,,,11600.0,607.0,1.0,,20.0,,17.0,,,,,1300.0,0.0,,,,,,,,4100.0,,,84.0,0.0,,69.0,175.0
100289,FSRC048,HR7241,198.0,202.0,0.0,84799.992,5.0,0.001,,,14.0,,,,16.0,28.0,,27.0,44400.0,,,,,,,,11500.0,548.0,1.0,,20.0,,15.0,,,,,1500.0,0.0,,,,,,,,4100.0,,,86.0,10.0,,71.0,170.0
100289,FSRC048,HR7242,202.0,206.0,0.0,84399.992,0.0,0.0,,,0.0,,,,15.0,25.0,,18.0,43800.0,,,,,,,,11600.0,536.0,0.0,,20.0,,15.0,,,,,1000.0,0.0,,,,,,,,4000.0,,,84.0,0.0,,68.0,171.0
100289,FSRC048,HR7243,206.0,210.0,0.0,81400.0,0.0,0.0,,,0.0,,,,15.0,25.0,,16.0,44100.0,,,,,,,,11400.0,522.0,1.0,,19.0,,14.0,,,,,900.00006,0.0,,,,,,,,3899.9998,,,86.0,0.0,,71.0,158.0
101533,LAD054,ASW69922,1.0,4.0,,,6.0,0.001,,,,,,,21.0,291.0,,113.0,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,55.0,
101533,LAD054,ASW69923,4.0,7.0,,,0.0,0.0,,,,,,,18.0,311.0,,114.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,74.0,
101533,LAD054,ASW69924,7.0,10.0,,,0.0,0.0,,,,,,,18.0,265.0,,94.0,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,64.0,
101533,LAD054,ASW69925,10.0,13.0,,,0.0,0.0,,,,,,,33.0,213.0,,113.0,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,47.0,
101533,LAD054,ASW69926,13.0,14.0,,,0.0,0.0,,,,,,,34.0,137.0,,105.0,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,37.0,
101533,LAD054,ASW69927,14.0,16.0,,,0.0,0.001,,,,,,,34.0,94.0,,83.0,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,62.0,
101533,LAD054,ASW69928,16.0,20.0,,,0.0,0.0,,,,,,,31.0,74.0,,91.0,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,99.0,
101533,LAD054,ASW69929,20.0,24.0,,,0.0,0.0,,,,,,,24.0,76.0,,66.0,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,111.0,
101533,LAD054,ASW69931,24.0,28.0,,,0.0,0.0,,,,,,,48.0,48.0,,52.0,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,151.0,
101533,LAD054,ASW69932,28.0,32.0,,,0.0,0.0,,,,,,,30.0,38.0,,56.0,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,155.0,
101533,LAD054,ASW69933,32.0,35.0,,,0.0,0.0,,,,,,,50.0,38.0,,50.0,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,170.0,
101533,LAD054,ASW69934,35.0,38.0,,,0.0,0.0,,,,,,,66.0,41.0,,33.0,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,133.0,
101533,LAD054,ASW69935,38.0,42.0,,,0.0,0.0049999999,,,,,,,86.0,43.0,,40.0,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,143.0,
101533,LAD054,ASW69936,42.0,46.0,,,0.0,0.0,,,,,,,52.0,45.0,,46.0,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,146.0,
101533,LAD054,ASW69937,46.0,50.0,,,0.0,0.0,,,,,,,44.0,40.0,,28.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,124.0,
101533,LAD054,ASW69938,50.0,54.0,,,0.0,0.0,,,,,,,42.0,45.0,,41.0,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,124.0,
101533,LAD054,ASW69939,54.0,56.0,,,0.0,0.0,,,,,,,37.0,38.0,,65.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,136.0,
101533,LAD054,ASW69940,56.0,58.0,,,0.0,0.001,,,,,,,36.0,41.0,,44.0,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,119.0,
101533,LAD054,ASW69941,58.0,62.0,,,0.0,0.0,,,,,,,36.0,56.0,,33.0,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,125.0,
101533,LAD054,ASW69942,62.0,66.0,,,0.0,0.0,,,,,,,35.0,50.0,,28.0,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,115.0,
101533,LAD054,ASW69943,66.0,70.0,,,0.0,0.0,,,,,,,36.0,28.0,,36.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,121.0,
101533,LAD054,ASW69945,70.0,74.0,,,0.0,0.0,,,,,,,40.0,31.0,,35.0,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,137.0,
101533,LAD054,ASW69946,74.0,78.0,,,0.0,0.0,,,,,,,41.0,42.0,,51.0,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,170.0,
101533,LAD054,ASW69948,78.0,82.0,,,0.0,0.001,,,,,,,41.0,81.0,,32.0,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,132.0,
101533,LAD054,ASW69949,82.0,86.0,,,0.0,0.0,,,,,,,41.0,70.0,,43.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,138.0,
101533,LAD054,ASW69950,86.0,89.0,,,0.0,0.0,,,,,,,40.0,36.0,,38.0,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,143.0,
101533,LAD055,ASW70530,0.0,5.0,,,0.0,0.011,,,,,,,32.0,328.0,,85.0,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,380.0,
101533,LAD055,ASW70531,5.0,9.0,,,0.0,0.027000001,,,,,,,12.0,114.0,,53.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,142.0,
101533,LAD055,ASW70532,9.0,13.0,,,0.0,0.0,,,,,,,15.0,78.0,,72.0,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,119.0,
101533,LAD055,ASW70533,13.0,16.0,,,0.0,0.001,,,,,,,26.0,46.0,,45.0,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,155.0,
101533,LAD055,ASW70534,16.0,18.0,,,0.0,0.0,,,,,,,30.0,43.0,,40.0,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,224.0,
101533,LAD055,ASW70535,18.0,21.0,,,0.0,0.0040000002,,,,,,,38.0,44.0,,53.0,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,246.0,
101533,LAD055,ASW70536,21.0,24.0,,,0.0,0.021,,,,,,,39.0,44.0,,33.0,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,249.0,
101533,LAD055,ASW70537,24.0,28.0,,,0.0,0.0,,,,,,,35.0,31.0,,38.0,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,134.0,
101533,LAD055,ASW70538,28.0,31.0,,,0.0,0.0,,,,,,,43.0,27.0,,36.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,245.0,
101533,LAD055,ASW70539,31.0,34.0,,,0.0,0.001,,,,,,,53.0,27.0,,34.0,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,132.0,
101533,LAD055,ASW70540,34.0,37.0,,,0.0,0.0,,,,,,,61.0,29.0,,34.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,209.0,
101533,LAD055,ASW70541,37.0,40.0,,,0.0,0.0,,,,,,,77.0,28.0,,36.0,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,131.0,
101533,LAD055,ASW70542,40.0,44.0,,,0.0,0.0,,,,,,,116.0,31.0,,52.0,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,154.0,
101533,LAD055,ASW70543,44.0,48.0,,,0.0,0.0040000002,,,,,,,60.0,30.0,,25.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,154.0,
101533,LAD055,ASW70544,48.0,52.0,,,6.0,0.001,,,,,,,67.0,29.0,,27.0,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,231.0,
101533,LAD055,ASW70545,52.0,56.0,,,0.0,0.003,,,,,,,46.0,26.0,,29.0,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,149.0,
101533,LAD055,ASW70546,56.0,59.0,,,0.0,0.0,,,,,,,57.0,29.0,,35.0,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,127.0,
101533,LAD055,ASW70547,59.0,61.0,,,0.0,0.001,,,,,,,50.0,33.0,,40.0,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,275.0,
101533,LAD055,ASW70548,61.0,63.0,,,8.0,0.0040000002,,,,,,,74.0,196.0,,188.0,,,,,,,,,,,,,206.0,,,,,,,,,,,,,,,,,,,,,,406.0,
101533,LAD055,ASW70549,63.0,65.0,,,29.0,0.0020000001,,,,,,,51.0,159.0,,86.0,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,559.0,
101533,LAD055,ASW70550,65.0,67.0,,,6.0,0.001,,,,,,,46.0,48.0,,77.0,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,253.0,
101533,LAD055,ASW70551,67.0,68.0,,,9.0,0.0089999996,,,,,,,111.0,410.0,,313.0,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,,,,,602.0,
101533,LAD055,ASW70553,68.0,70.0,,,30.0,0.0020000001,,,,,,,52.0,179.0,,88.0,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,596.0,
101533,LAD055,ASW70554,70.0,72.0,,,19.0,0.0049999999,,,,,,,79.0,44.0,,124.0,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,423.0,
101533,LAD055,ASW70555,72.0,74.0,,,21.0,0.0020000001,,,,,,,82.0,36.0,,106.0,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,489.0,
101533,LAD055,ASW70557,74.0,77.0,,,30.0,0.0049999999,,,,,,,102.0,93.0,,400.0,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,986.0,
101533,LAD055,ASW70558,77.0,79.0,,,9.0,0.0,,,,,,,51.0,41.0,,125.0,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,194.0,
101533,LAD055,ASW70559,79.0,81.0,,,8.0,0.003,,,,,,,166.0,85.0,,762.0,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,194.0,
101533,LAD055,ASW70560,81.0,82.0,,,5.0,0.0070000002,,,,,,,51.0,52.0,,84.0,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,135.0,
101533,LAD055,ASW70561,82.0,84.0,,,0.0,0.003,,,,,,,48.0,42.0,,87.0,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,106.0,
101533,LAD055,ASW70562,84.0,86.0,,,0.0,0.0,,,,,,,50.0,50.0,,80.0,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,96.0,
101533,LAD055,ASW70563,86.0,90.0,,,0.0,0.0020000001,,,,,,,42.0,42.0,,33.0,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,113.0,
101533,LAD055,ASW70564,90.0,94.0,,,0.0,0.0,,,,,,,44.0,27.0,,65.0,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,104.0,
101533,LAD055,ASW70565,94.0,98.0,,,0.0,0.0,,,,,,,39.0,16.0,,32.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,117.0,
101533,LAD055,ASW70567,98.0,102.0,,,0.0,0.0,,,,,,,34.0,14.0,,20.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,153.0,
101533,LAD055,ASW70568,102.0,106.0,,,0.0,0.0,,,,,,,37.0,16.0,,49.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,114.0,
101533,LAD055,ASW70569,106.0,110.0,,,0.0,0.033,,,,,,,43.0,15.0,,23.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,112.0,
101533,LAD055,ASW70570,110.0,114.0,,,0.0,0.0,,,,,,,48.0,15.0,,45.0,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,96.0,
101533,LAD055,ASW70571,114.0,118.0,,,0.0,0.0,,,,,,,43.0,20.0,,48.0,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,84.0,
101533,LAD055,ASW70572,118.0,122.0,,,0.0,0.0,,,,,,,45.0,21.0,,94.0,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,94.0,
101533,LAD055,ASW70573,122.0,126.0,,,0.0,0.0,,,,,,,45.0,21.0,,92.0,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,89.0,
101533,LAD055,ASW70574,126.0,130.0,,,0.0,0.001,,,,,,,44.0,22.0,,85.0,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,88.0,
101533,LAD055,ASW70575,130.0,134.0,,,0.0,0.0,,,,,,,43.0,38.0,,87.0,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,102.0,
101533,LAD055,ASW70576,134.0,138.0,,,5.0,0.001,,,,,,,42.0,59.0,,87.0,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,102.0,
101533,LAD055,ASW70578,138.0,142.0,,,0.0,0.0,,,,,,,39.0,59.0,,54.0,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,88.0,
101533,LAD055,ASW70579,142.0,146.0,,,0.0,0.0020000001,,,,,,,45.0,76.0,,103.0,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,118.0,
101533,LAD055,ASW70580,146.0,150.0,,,0.0,0.001,,,,,,,46.0,75.0,,120.0,,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,,,107.0,
101533,LAD055,ASW70581,150.0,154.0,,,0.0,0.001,,,,,,,48.0,93.0,,142.0,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,104.0,
101533,LAD055,ASW70582,154.0,157.0,,,0.0,0.001,,,,,,,50.0,107.0,,108.0,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,108.0,
101533,LAD055,ASW70583,157.0,159.0,,,0.0,0.0020000001,,,,,,,49.0,111.0,,97.0,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,100.0,
101533,LLDKN004,ASW63459,1122.2,1122.55,,,318.0,0.012,,,,,,,76.0,1390.0,,32.0,,,,,,,,,,,,,2420.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,80.0,
101533,LLDKN004,ASW63460,1122.55,1123.3,,,61.0,0.029999999,,,,,,,77.0,1260.0,,42.0,,,,,,,,,,,,,1820.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,80.0,
101533,LLDKN004,ASW63461,1123.3,1124.0,,,100.0,0.067000002,,,,,,,133.0,1550.0,,42.0,,,,,,,,,,,,,3100.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,92.0,
101533,LLDKN004,ASW63462,1124.0,1125.0,,,69.0,0.061000001,,,,,,,180.0,2050.0,,38.0,,,,,,,,,,,,,3760.0,,,0.0060000001,0.0,,,,,,,,,,,,,,,,,,120.0,
101533,LLDKN004,ASW63464,1125.0,1125.7,,,47.0,0.039000001,,,,,,,310.0,2980.0,,47.0,,,,,,,,,,,,,5380.0,,,0.024,0.027000001,,,,,,,,,,,,,,,,,,106.0,
101533,LLDKN004,ASW63465,1125.7,1126.4,,,24.0,0.023,,,,,,,141.0,2170.0,,30.0,,,,,,,,,,,,,2940.0,,,0.0060000001,0.050000001,,,,,,,,,,,,,,,,,,188.0,
101533,NID006,ASW70628,140.75,141.7,,,0.0,0.0020000001,,,,,,,68.0,1440.0,,11.0,,,,,,,,,,,,,462.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,64.0,
101533,NID006,ASW70629,141.7,143.39999,,,5.0,0.001,,,,,,,97.0,1770.0,,42.0,,,,,,,,,,,,,793.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,75.0,
101533,NID006,ASW70630,143.39999,144.8,,,0.0,0.0,,,,,,,115.0,1490.0,,43.0,,,,,,,,,,,,,1080.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,81.0,
101533,NID006,ASW70631,144.8,146.2,,,6.0,0.0,,,,,,,123.0,1990.0,,37.0,,,,,,,,,,,,,1220.0,,,0.0040000002,0.0049999999,,,,,,,,,,,,,,,,,,83.0,
101533,NID006,ASW70632,146.2,147.7,,,5.0,0.003,,,,,,,116.0,1920.0,,36.0,,,,,,,,,,,,,1230.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,78.0,
101533,NID006,ASW70633,147.7,149.2,,,0.0,0.0020000001,,,,,,,118.0,1780.0,,39.0,,,,,,,,,,,,,1310.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,79.0,
101533,NID006,ASW70634,149.2,150.7,,,5.0,0.0020000001,,,,,,,117.0,1850.0,,26.0,,,,,,,,,,,,,1370.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,77.0,
101533,NID006,ASW70635,150.7,152.2,,,12.0,0.001,,,,,,,121.0,1890.0,,21.0,,,,,,,,,,,,,1410.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,79.0,
101533,NID006,ASW70636,152.2,153.60001,,,36.0,0.003,,,,,,,76.0,1530.0,,9.0,,,,,,,,,,,,,1050.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,73.0,
101533,NID006,ASW70637,153.60001,154.8,,,0.0,0.0,,,,,,,49.0,579.0,,3.0,,,,,,,,,,,,,474.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,52.0,
101533,NID006,ASW70638,154.8,155.8,,,17.0,0.0060000001,,,,,,,108.0,1900.0,,124.0,,,,,,,,,,,,,1300.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,70.0,
101533,NID006,ASW70639,155.8,156.8,,,12.0,0.0020000001,,,,,,,87.0,1720.0,,39.0,,,,,,,,,,,,,1210.0,,,0.0049999999,0.0049999999,,,,,,,,,,,,,,,,,,85.0,
101533,NID006,ASW70641,158.25,159.75,,,29.0,0.001,,,,,,,102.0,1840.0,,57.0,,,,,,,,,,,,,1350.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,76.0,
101533,NID006,ASW70642,159.75,161.5,,,5.0,0.001,,,,,,,114.0,2580.0,,28.0,,,,,,,,,,,,,1280.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,98.0,
101533,NID006,ASW70643,161.75,162.8,,,6.0,0.0,,,,,,,117.0,2110.0,,31.0,,,,,,,,,,,,,1220.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,88.0,
101533,NID006,ASW70644,162.8,163.89999,,,5.0,0.001,,,,,,,113.0,2160.0,,39.0,,,,,,,,,,,,,1200.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,76.0,
101533,NID006,ASW70645,163.89999,165.0,,,0.0,0.001,,,,,,,117.0,2220.0,,37.0,,,,,,,,,,,,,1200.0,,,0.0040000002,0.0049999999,,,,,,,,,,,,,,,,,,80.0,
101533,NID006,ASW70646,165.0,166.10001,,,5.0,0.001,,,,,,,114.0,2170.0,,47.0,,,,,,,,,,,,,1220.0,,,0.0070000002,0.0060000001,,,,,,,,,,,,,,,,,,85.0,
101533,NID006,ASW70647,166.10001,167.2,,,5.0,0.0020000001,,,,,,,109.0,2200.0,,82.0,,,,,,,,,,,,,1180.0,,,0.0049999999,0.0049999999,,,,,,,,,,,,,,,,,,86.0,
101533,NID006,ASW70648,167.2,168.0,,,7.0,0.0020000001,,,,,,,104.0,2180.0,,72.0,,,,,,,,,,,,,1110.0,,,0.0049999999,0.0049999999,,,,,,,,,,,,,,,,,,79.0,
101533,NID006,ASW70649,168.0,169.05,,,0.0,0.003,,,,,,,104.0,1750.0,,44.0,,,,,,,,,,,,,1100.0,,,0.0060000001,0.0060000001,,,,,,,,,,,,,,,,,,78.0,
101533,NID006,ASW70650,169.05,170.05,,,6.0,0.0020000001,,,,,,,96.0,1530.0,,47.0,,,,,,,,,,,,,905.0,,,0.0070000002,0.0070000002,,,,,,,,,,,,,,,,,,80.0,
101533,NID006,ASW70651,170.05,171.05,,,8.0,0.0020000001,,,,,,,84.0,1290.0,,131.0,,,,,,,,,,,,,687.0,,,0.0070000002,0.0080000004,,,,,,,,,,,,,,,,,,112.0,
101533,NID006,ASW70652,171.05,172.2,,,0.0,0.0020000001,,,,,,,70.0,1040.0,,204.0,,,,,,,,,,,,,424.0,,,0.011,0.014,,,,,,,,,,,,,,,,,,140.0,
101533,NID007,ASW70601,170.39999,171.44,,,0.0,0.001,,,,,,,107.0,1910.0,,53.0,,,,,,,,,,,,,1640.0,,,0.0040000002,0.0060000001,,,,,,,,,,,,,,,,,,67.0,
101533,NID007,ASW70602,174.39999,175.39999,,,0.0,0.001,,,,,,,104.0,2160.0,,20.0,,,,,,,,,,,,,1920.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,58.0,
101533,NID007,ASW70603,178.39999,179.39999,,,0.0,0.0020000001,,,,,,,113.0,2080.0,,43.0,,,,,,,,,,,,,2100.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,61.0,
101533,NID007,ASW70604,182.39999,183.36,,,0.0,0.0020000001,,,,,,,115.0,1700.0,,19.0,,,,,,,,,,,,,2060.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,59.0,
101533,NID007,ASW70605,183.36,184.39999,,,0.0,0.0020000001,,,,,,,108.0,1820.0,,15.0,,,,,,,,,,,,,1920.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,60.0,
101533,NID007,ASW70606,184.39999,185.39999,,,0.0,0.0020000001,,,,,,,127.0,2140.0,,31.0,,,,,,,,,,,,,2270.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,71.0,
101533,NID007,ASW70607,185.39999,186.39999,,,6.0,0.003,,,,,,,112.0,2090.0,,51.0,,,,,,,,,,,,,1940.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,63.0,
101533,NID007,ASW70608,186.39999,187.5,,,0.0,0.0020000001,,,,,,,113.0,1650.0,,30.0,,,,,,,,,,,,,1900.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,60.0,
101533,NID007,ASW70609,187.5,188.39999,,,0.0,0.0020000001,,,,,,,120.0,1990.0,,33.0,,,,,,,,,,,,,1990.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,67.0,
101533,NID007,ASW70610,188.39999,189.39999,,,0.0,0.001,,,,,,,117.0,1990.0,,22.0,,,,,,,,,,,,,1960.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,62.0,
101533,NID007,ASW70611,189.39999,190.39999,,,0.0,0.0049999999,,,,,,,121.0,1980.0,,27.0,,,,,,,,,,,,,2070.0,,,0.003,0.0,,,,,,,,,,,,,,,,,,67.0,
101533,NID007,ASW70612,190.39999,191.39999,,,0.0,0.0020000001,,,,,,,109.0,1710.0,,30.0,,,,,,,,,,,,,1860.0,,,0.0049999999,0.0,,,,,,,,,,,,,,,,,,62.0,
101533,NID007,ASW70613,191.39999,192.39999,,,5.0,0.001,,,,,,,111.0,1530.0,,31.0,,,,,,,,,,,,,1850.0,,,0.0020000001,0.0,,,,,,,,,,,,,,,,,,57.0,
101533,NID007,ASW70615,192.39999,193.5,,,0.0,0.001,,,,,,,106.0,1960.0,,22.0,,,,,,,,,,,,,1940.0,,,0.003,0.0049999999,,,,,,,,,,,,,,,,,,57.0,
101533,NID007,ASW70616,193.5,194.5,,,0.0,0.001,,,,,,,110.0,1790.0,,10.0,,,,,,,,,,,,,1900.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,57.0,
101533,NID007,ASW70617,194.5,195.5,,,5.0,0.001,,,,,,,111.0,1980.0,,15.0,,,,,,,,,,,,,1880.0,,,0.0040000002,0.0,,,,,,,,,,,,,,,,,,60.0,
